game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,group,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,on_3b_x,on_2b_x,on_1b_x,outs_when_up_x,on_3b_y,on_2b_y,on_1b_y,outs_when_up_y,team_x,ba_x,ops_x,ld_percent_x,gb_percent_x,fb_percent_x,bb_percent_x,k_percent_x,team_y,ba_y,ops_y,ld_percent_y,gb_percent_y,fb_percent_y,bb_percent_y,k_percent_y,pitch_type_grouped,pitch_type_encoded,pitch_type_binary,runners_on,outs_remaining,late_game,high_leverage_score,high_leverage_situation,previous_pitch_1,previous_pitch_2,previous_pitch_3,previous_pitch_4,previous_pitch_1_encoded,previous_pitch_2_encoded,previous_pitch_3_encoded,previous_pitch_4_encoded,prev_pitch_outcome_grouped,prev_pitch_outcome_encoded,rolling_pitch_freq,batter_rolling_avg,pitcher_hand_encoded,batter_hand_encoded,log_rolling_pitch_freq,count_encoded,pitch_1_count_interaction,pitcher_batter_matchup
745933,2024-09-18,4,Top,642547,664761,FF,92.3,2489.0,-2.46,53.85,5.34,-0.48,1.34,-1.33,4.05,11.0,walk,ball,,,,93.0,205.0,17307,4,2,,,,1.0,,,,,,,,,PHI,0.28,0.779,0.211,0.46,0.329,0.066,0.142,PHI,0.28,0.779,0.211,0.46,0.329,0.066,0.142,FF,3,1,False,2.0,0,0.2307692307692308,0,3,3,0,3,4,4,1,4,Foul,3,0.36879432624113473,0.1,1,1,0.3139302985267173,14,56,1
746303,2024-05-31,2,Top,608379,592518,CH,82.4,1635.0,-1.52,53.95,6.7,-1.05,0.68,-0.11,1.26,13.0,,ball,,,,82.5,240.0,30068,2,2,,,,0.0,,,,,,,,,SDP,0.275,0.797,0.18,0.439,0.381,0.07,0.193,SDP,0.275,0.797,0.18,0.439,0.381,0.07,0.193,CH,1,0,False,3.0,0,0.46153846153846156,0,3,6,2,1,4,7,3,2,Foul,3,0.05673758865248227,0.1,1,1,0.05518641556729086,8,32,1
744808,2024-08-31,2,Top,687792,683737,FF,94.2,2289.0,2.12,53.78,5.93,1.02,1.41,0.88,3.22,12.0,,foul,65.3,28.0,133.0,95.1,133.0,29972,0,1,,,670623.0,1.0,,,,,,,,,CHC,0.248,0.775,0.205,0.392,0.404,0.111,0.286,CHC,0.248,0.775,0.205,0.392,0.404,0.111,0.286,FF,3,1,True,2.0,0,0.5192307692307693,1,3,3,3,3,4,4,4,4,Foul,3,0.0851063829787234,0.0,0,0,0.08167803101426718,1,4,0
745476,2024-07-06,6,Top,656924,578428,SI,93.6,2454.0,-1.61,54.14,5.23,-1.45,0.28,-0.38,2.09,4.0,double,hit_into_play,98.4,11.0,185.0,93.9,238.0,5157,1,0,,668901.0,620443.0,1.0,,,,,,,,,NYM,0.337,0.83,0.237,0.487,0.276,0.041,0.134,NYM,0.337,0.83,0.237,0.487,0.276,0.041,0.134,SI,5,1,True,2.0,0,0.5192307692307693,1,5,5,6,6,6,6,7,7,Ball,0,0.02836879432624113,0.1,1,1,0.02797385204240612,3,18,1
746044,2024-07-06,3,Bot,676979,660644,CH,91.0,2133.0,2.76,53.58,5.93,1.65,0.69,1.38,1.85,14.0,,swinging_strike,,,,91.3,121.0,5464,0,2,,,,0.0,,,,,,,,,MIA,0.222,0.622,0.18,0.513,0.307,0.09,0.194,MIA,0.222,0.622,0.18,0.513,0.307,0.09,0.194,CH,1,0,False,3.0,0,0.46153846153846156,0,3,3,3,2,4,4,4,3,Strike,6,0.0070921985815602835,0.0,0,1,0.0070671672230924526,2,8,0
745527,2024-09-23,3,Bot,668873,656941,CH,86.6,1667.0,-0.59,53.75,6.12,-0.93,0.35,-0.12,2.77,2.0,home_run,hit_into_play,105.7,32.0,412.0,87.5,219.0,22384,2,2,,,,0.0,,,,,,,,,PHI,0.248,0.851,0.182,0.417,0.401,0.153,0.285,PHI,0.248,0.851,0.182,0.417,0.401,0.153,0.285,CH,1,0,False,3.0,0,0.46153846153846156,0,3,0,3,3,4,1,4,4,Ball,0,0.0070921985815602835,0.2,1,0,0.0070671672230924526,8,32,0
745426,2024-04-30,3,Top,506433,571912,SI,93.4,1986.0,-2.24,53.75,5.39,-1.08,0.22,-1.02,3.25,11.0,,swinging_strike,,,,94.2,211.0,28842,1,2,,,600869.0,0.0,,,,,,,,,CIN,0.178,0.52,0.253,0.422,0.325,0.084,0.338,CIN,0.178,0.52,0.253,0.422,0.325,0.084,0.338,SI,5,1,True,3.0,0,0.7500000000000001,1,5,6,6,5,6,7,7,6,Ball,0,0.035460992907801414,0.0,1,1,0.034846731330168156,5,30,1
775310,2024-10-17,4,Bot,657376,677587,KC,83.3,3314.0,-1.22,54.44,5.83,1.36,-1.11,0.2,1.7,8.0,field_out,hit_into_play,87.0,-31.0,3.0,82.3,40.0,2475,0,1,,595978.0,,2.0,,,,,,,,,CLE,0.206,0.614,0.197,0.457,0.346,0.1,0.204,CLE,0.206,0.614,0.197,0.457,0.346,0.1,0.204,CB,0,0,True,1.0,0,0.28846153846153855,0,0,1,1,3,1,2,2,4,Strike,6,0.07092198581560284,0.2,1,0,0.06851994643675606,1,1,0
745391,2024-07-07,1,Bot,669194,592518,FF,95.9,2093.0,-1.59,53.64,6.13,-0.74,1.21,-0.05,2.99,5.0,,foul,81.9,70.0,136.0,97.2,199.0,6196,0,2,,,,2.0,,,,,,,,,SDP,0.275,0.797,0.18,0.439,0.381,0.07,0.193,SDP,0.275,0.797,0.18,0.439,0.381,0.07,0.193,FF,3,1,False,1.0,0,0.0,0,3,3,0,3,4,4,1,4,Foul,3,0.0070921985815602835,0.0,1,1,0.0070671672230924526,2,8,1
745108,2024-04-16,13,Top,664076,621493,SL,89.2,2630.0,1.11,54.69,5.07,-0.4,0.19,-1.23,1.17,13.0,,ball,,,,88.1,241.0,14922,2,0,687263.0,,545361.0,2.0,,,,,,,,,LAA,0.246,0.748,0.223,0.326,0.451,0.095,0.246,LAA,0.246,0.748,0.223,0.326,0.451,0.095,0.246,SL,6,0,True,1.0,1,0.5384615384615385,0,3,5,5,6,4,6,6,7,Ball,0,0.0,0.0,0,1,0.0,6,24,0
744961,2024-09-17,7,Bot,663893,694671,SI,94.9,2169.0,1.77,54.95,5.88,1.55,0.03,-0.48,1.17,13.0,,ball,,,,93.0,113.0,15763,2,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,SI,5,1,False,2.0,1,0.48076923076923084,0,5,2,0,2,6,3,1,3,Ball,0,0.02127659574468085,0.0,0,1,0.021053409197832343,6,36,0
746353,2024-08-30,7,Top,664285,666023,CH,92.7,1863.0,0.48,54.43,6.04,1.31,0.32,0.1,1.58,8.0,,foul,,,,91.8,135.0,29379,1,1,,,521692.0,2.0,,,,,,,,,KCR,0.271,0.685,0.201,0.489,0.31,0.063,0.179,KCR,0.271,0.685,0.201,0.489,0.31,0.063,0.179,CH,1,0,True,1.0,1,0.5384615384615385,0,1,0,0,0,2,1,1,1,Foul,3,0.1276595744680851,0.0,0,1,0.12014431184206324,4,8,0
745189,2024-04-19,8,Top,669461,661388,SL,86.0,2675.0,0.91,54.21,6.52,-0.33,-0.15,0.43,2.46,6.0,field_out,hit_into_play,105.8,7.0,117.0,86.6,297.0,17415,1,2,,,,0.0,,,,,,,,,MIL,0.281,0.831,0.166,0.545,0.29,0.115,0.205,MIL,0.281,0.831,0.166,0.545,0.29,0.115,0.205,SL,6,0,False,3.0,1,0.7115384615384616,0,0,3,6,6,1,4,7,7,Strike,6,0.04964539007092199,0.1,0,1,0.04845238338594679,5,5,0
745002,2024-06-19,2,Bot,640455,543760,ST,76.0,2302.0,2.4,53.57,5.62,-1.49,0.29,1.35,3.59,12.0,,ball,,,,76.7,285.0,18002,1,1,,,,2.0,,,,,,,,,TEX,0.237,0.699,0.179,0.396,0.425,0.089,0.146,TEX,0.237,0.699,0.179,0.396,0.425,0.089,0.146,ST,7,0,False,1.0,0,0.0,0,2,3,3,3,3,4,4,4,Foul,3,0.04255319148936171,0.0,0,1,0.04167269640056803,4,12,0
746647,2024-04-23,6,Bot,656557,680757,ST,82.1,2546.0,-2.6,54.79,5.66,1.73,-0.18,0.72,0.96,14.0,,ball,,,,81.1,54.0,22391,3,2,,,,,,,,0.0,,,,,CLE,0.292,0.793,0.242,0.363,0.394,0.098,0.094,CLE,0.292,0.793,0.242,0.363,0.394,0.098,0.094,ST,7,0,False,3.0,0,0.46153846153846156,0,7,7,4,5,8,8,5,6,Ball,0,0.524822695035461,0.0,1,0,0.4218781377494945,11,88,0
747207,2024-05-01,4,Bot,808967,572233,FF,97.2,2008.0,-1.11,53.77,5.53,-0.59,1.02,-0.38,1.82,7.0,field_out,hit_into_play,53.4,-53.0,1.0,97.6,215.0,1033,2,2,,,,1.0,,,,,,,,,ARI,0.251,0.803,0.153,0.379,0.469,0.1,0.241,ARI,0.251,0.803,0.153,0.379,0.469,0.1,0.241,FF,3,1,False,2.0,0,0.2307692307692308,0,4,3,4,4,5,4,5,5,Foul,3,0.17730496453900707,0.1,1,1,0.16322789797837495,8,40,1
745013,2024-05-18,12,Top,666720,687263,FF,96.6,2429.0,-2.08,53.95,5.63,-1.17,0.95,-0.71,4.38,11.0,,ball,,,,96.7,229.0,16734,2,1,666160.0,,,2.0,,,,,,,,,LAA,0.249,0.761,0.173,0.441,0.386,0.065,0.233,LAA,0.249,0.761,0.173,0.441,0.386,0.065,0.233,FF,3,1,True,1.0,1,0.5384615384615385,0,3,3,3,3,4,4,4,4,Strike,6,0.014184397163120567,0.0,1,1,0.014084739881739002,7,28,1
745429,2024-04-10,3,Top,656302,664023,FF,97.9,2692.0,-1.45,54.47,6.2,-0.41,1.59,0.46,3.88,12.0,,foul,53.6,49.0,134.0,97.3,193.0,9080,1,2,,,,,,,,2.0,,,,,CHC,0.243,0.782,0.192,0.391,0.418,0.122,0.256,CHC,0.243,0.782,0.192,0.391,0.418,0.122,0.256,FF,3,1,False,3.0,0,0.46153846153846156,0,2,6,3,5,3,7,4,6,Strike,6,0.44680851063829785,0.0,1,0,0.3693601034660481,5,15,0
775314,2024-10-14,8,Bot,689958,650402,FF,96.1,2581.0,-2.69,54.04,6.12,-0.47,1.65,0.77,3.34,12.0,,foul,,,,96.0,201.0,2189,2,2,,,657077.0,2.0,,,,,,,,,NYY,0.257,0.709,0.229,0.367,0.404,0.098,0.205,NYY,0.257,0.709,0.229,0.367,0.404,0.098,0.205,FF,3,1,True,1.0,1,0.5384615384615385,0,3,3,3,6,4,4,4,7,Foul,3,0.04964539007092199,0.0,1,1,0.04845238338594679,8,32,1
745286,2024-09-13,2,Top,657277,444482,SI,91.2,1949.0,-1.39,53.67,4.99,-0.62,0.12,0.37,2.31,6.0,field_out,hit_into_play,59.3,52.0,144.0,92.2,241.0,11856,2,1,,701538.0,,0.0,,,,,,,,,SDP,0.267,0.75,0.22,0.473,0.308,0.085,0.208,SDP,0.267,0.75,0.22,0.473,0.308,0.085,0.208,SI,5,1,True,3.0,0,0.7500000000000001,1,5,7,5,7,6,8,6,8,Strike,6,0.1702127659574468,0.0,1,0,0.15718558352241233,7,42,0
746804,2024-04-29,2,Bot,657746,664901,FS,90.0,2057.0,-2.51,53.9,4.91,-1.08,0.07,-0.43,2.37,4.0,,foul,72.6,57.0,186.0,91.0,242.0,28411,1,2,,,,0.0,,,,,,,,,CHW,0.197,0.561,0.189,0.4,0.411,0.043,0.248,CHW,0.197,0.561,0.189,0.4,0.411,0.043,0.248,Other,4,0,False,3.0,0,0.46153846153846156,0,3,7,4,4,4,8,5,5,Foul,3,0.07092198581560284,0.0,1,1,0.06851994643675606,5,20,1
745524,2024-04-05,7,Bot,680570,572191,FF,94.5,2133.0,-1.99,53.31,5.73,-0.86,1.26,-0.17,3.04,2.0,,swinging_strike,,,,96.4,222.0,3742,0,2,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,FF,3,1,False,3.0,1,0.7115384615384616,0,0,0,7,2,1,1,8,3,Strike,6,0.6312056737588653,0.0,1,1,0.4893194185450271,2,2,1
746114,2024-08-11,2,Top,607192,643396,SI,95.2,2521.0,-1.87,53.4,6.0,-1.06,0.83,-0.59,3.49,1.0,,called_strike,,,,97.0,192.0,10567,1,1,,,,2.0,,,,,,,,,- - -,0.269,0.683,0.208,0.474,0.318,0.032,0.157,- - -,0.269,0.683,0.208,0.474,0.318,0.032,0.157,SI,5,1,False,1.0,0,0.0,0,3,3,6,5,4,4,7,6,Ball,0,0.0,0.3,1,1,0.0,4,16,1
745993,2024-05-10,3,Top,688107,672279,FF,94.5,2288.0,1.72,53.82,5.1,0.99,0.75,-0.84,1.0,13.0,,ball,,,,95.3,134.0,8937,1,1,,,691026.0,1.0,,,,,,,,,STL,0.228,0.57,0.173,0.571,0.255,0.063,0.275,STL,0.228,0.57,0.173,0.571,0.255,0.063,0.275,FF,3,1,True,2.0,0,0.5192307692307693,1,3,5,5,3,4,6,6,4,Ball,0,0.07092198581560284,0.1,0,0,0.06851994643675606,4,16,0
746543,2024-06-17,1,Top,615698,681624,FS,83.1,903.0,-1.47,54.05,6.4,-0.73,0.17,-0.87,4.04,11.0,hit_by_pitch,hit_by_pitch,,,,83.5,234.0,16480,0,2,,606192.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,Other,4,0,True,1.0,0,0.28846153846153855,0,4,4,5,5,5,5,6,6,Foul,3,0.02127659574468085,0.0,1,1,0.021053409197832343,2,10,1
747203,2024-05-15,6,Top,694297,645801,ST,82.6,2753.0,-2.22,54.07,5.32,0.71,0.77,-1.76,1.88,13.0,,ball,,,,82.9,71.0,14973,2,2,,,,2.0,,,,,,,,,CIN,0.15,0.411,0.133,0.444,0.422,0.032,0.242,CIN,0.15,0.411,0.133,0.444,0.422,0.032,0.242,ST,7,0,False,1.0,0,0.0,0,7,1,1,3,8,2,2,4,Strike,6,0.21276595744680848,0.0,1,0,0.19290366612449153,8,64,0
746600,2024-08-05,4,Top,671106,621028,FF,91.4,2024.0,1.1,53.99,5.38,0.81,1.19,1.13,2.26,14.0,,foul,,,,91.9,158.0,4306,2,2,,,,1.0,,,,,,,,,ARI,0.278,0.686,0.22,0.481,0.299,0.048,0.154,ARI,0.278,0.686,0.22,0.481,0.299,0.048,0.154,FF,3,1,False,2.0,0,0.2307692307692308,0,7,3,3,1,8,4,4,2,Foul,3,0.2553191489361702,0.0,0,1,0.22738984219566086,8,64,0
746627,2024-06-18,3,Top,682120,686527,SI,94.9,2331.0,2.28,53.78,5.58,1.6,0.39,0.49,2.72,6.0,,called_strike,,,,95.5,125.0,17571,0,1,664034.0,641598.0,,2.0,,,,,,,,,SEA,0.196,0.652,0.128,0.444,0.427,0.096,0.282,SEA,0.196,0.652,0.128,0.444,0.427,0.096,0.282,SI,5,1,True,1.0,0,0.28846153846153855,0,5,3,4,7,6,4,5,8,Ball,0,0.0,0.1,0,0,0.0,1,6,0
745865,2024-08-26,3,Top,656240,606115,FF,96.4,2356.0,-1.82,53.51,6.29,-0.69,1.31,-0.27,3.61,11.0,,swinging_strike,,,,97.7,210.0,25222,0,2,,,570482.0,1.0,,,,,,,,,ATL,0.218,0.625,0.151,0.491,0.358,0.068,0.213,ATL,0.218,0.625,0.151,0.491,0.358,0.068,0.213,FF,3,1,True,2.0,0,0.5192307692307693,1,3,3,6,6,4,4,7,7,Foul,3,0.02127659574468085,0.0,1,1,0.021053409197832343,2,8,1
746403,2024-05-02,6,Bot,671106,673237,CH,81.2,684.0,2.06,54.27,5.37,-0.2,-0.18,1.22,1.28,14.0,strikeout,swinging_strike,,,,80.6,145.0,1369,0,3,665161.0,,,1.0,,,,,,,,,HOU,0.299,0.766,0.224,0.512,0.263,0.039,0.173,HOU,0.299,0.766,0.224,0.512,0.263,0.039,0.173,CH,1,0,True,2.0,0,0.5192307692307693,1,1,3,3,1,2,4,4,2,Foul,3,0.0851063829787234,0.0,0,1,0.08167803101426718,2,4,0
746426,2024-09-01,5,Bot,448179,681481,ST,70.2,2580.0,2.62,54.24,3.83,-1.61,0.1,-0.23,1.86,8.0,,foul,53.8,-40.0,2.0,70.0,274.0,743,2,2,,,,0.0,,,,,,,,,DET,0.284,0.932,0.177,0.375,0.448,0.074,0.253,DET,0.284,0.932,0.177,0.375,0.448,0.074,0.253,ST,7,0,False,3.0,0,0.46153846153846156,0,5,7,7,3,6,8,8,4,Ball,0,0.04964539007092199,0.0,0,0,0.04845238338594679,8,48,0
745847,2024-09-27,5,Top,641154,676059,ST,87.4,2610.0,-1.48,53.51,5.58,0.77,-0.19,0.86,1.53,14.0,strikeout,swinging_strike,,,,88.6,39.0,25856,2,3,,,,1.0,,,,,,,,,BAL,0.264,0.792,0.194,0.419,0.388,0.049,0.217,BAL,0.264,0.792,0.194,0.419,0.388,0.049,0.217,ST,7,0,False,2.0,0,0.2307692307692308,0,5,5,1,5,6,6,2,6,Strike,6,0.0851063829787234,0.0,1,1,0.08167803101426718,8,48,1
746678,2024-07-31,2,Top,666157,621550,CH,88.9,1950.0,3.54,54.41,5.49,1.53,0.17,0.58,2.69,6.0,field_out,hit_into_play,49.5,-72.0,1.0,88.5,111.0,27468,0,1,,,641355.0,0.0,,,,,,,,,CHC,0.171,0.629,0.09,0.25,0.66,0.057,0.339,CHC,0.171,0.629,0.09,0.25,0.66,0.057,0.339,CH,1,0,True,3.0,0,0.7500000000000001,1,3,1,3,3,4,2,4,4,Foul,3,0.02127659574468085,0.0,0,1,0.021053409197832343,1,4,0
745839,2024-04-13,5,Top,642121,521692,SL,80.3,2444.0,-1.78,53.93,5.62,0.74,0.33,0.01,3.81,12.0,field_out,hit_into_play,78.7,69.0,124.0,80.4,58.0,11639,0,1,,,,,,,,2.0,,,,,KCR,0.271,0.786,0.221,0.334,0.445,0.067,0.198,KCR,0.271,0.786,0.221,0.334,0.445,0.067,0.198,SL,6,0,False,3.0,0,0.46153846153846156,0,6,3,3,3,7,4,4,4,Strike,6,0.07092198581560284,0.2,1,1,0.06851994643675606,1,7,1
746109,2024-08-19,3,Top,694813,645302,FF,96.1,2269.0,-1.74,53.72,5.61,-0.53,1.3,0.34,3.39,12.0,,foul,78.5,41.0,275.0,97.2,207.0,18257,2,2,,,,2.0,,,,,,,,,- - -,0.307,0.814,0.242,0.405,0.353,0.071,0.18,- - -,0.307,0.814,0.242,0.405,0.353,0.071,0.18,FF,3,1,False,1.0,0,0.0,0,3,6,0,5,4,7,1,6,Ball,0,0.0851063829787234,0.0,1,1,0.08167803101426718,8,32,1
747211,2024-04-29,4,Top,674072,571771,CH,82.1,1466.0,1.44,53.77,5.52,1.08,0.25,-0.08,1.27,13.0,,swinging_strike,,,,83.2,112.0,28565,0,2,,,,1.0,,,,,,,,,LAD,0.229,0.654,0.196,0.36,0.444,0.069,0.196,LAD,0.229,0.654,0.196,0.36,0.444,0.069,0.196,CH,1,0,False,2.0,0,0.2307692307692308,0,3,5,3,1,4,6,4,2,Strike,6,0.04964539007092199,0.1,0,1,0.04845238338594679,2,8,0
745836,2024-04-17,4,Top,622663,658668,FC,92.7,2244.0,-2.03,53.9,5.81,0.15,0.78,2.2,1.2,14.0,walk,ball,,,,93.3,200.0,16253,4,2,,,,,,,,0.0,,,,,PIT,0.224,0.624,0.177,0.496,0.326,0.082,0.189,PIT,0.224,0.624,0.177,0.496,0.326,0.082,0.189,FC,2,1,False,3.0,0,0.46153846153846156,0,6,1,6,1,7,2,7,2,Ball,0,0.1702127659574468,0.0,1,1,0.15718558352241233,14,98,1
745323,2024-06-24,5,Top,675921,683737,SL,84.8,2141.0,-2.21,53.79,6.31,0.47,0.33,1.13,1.15,14.0,,ball,,,,85.5,127.0,23006,1,1,664023.0,621020.0,,1.0,,,,,,,,,CHC,0.248,0.775,0.205,0.392,0.404,0.111,0.286,CHC,0.248,0.775,0.205,0.392,0.404,0.111,0.286,SL,6,0,True,2.0,0,0.5192307692307693,1,3,1,3,6,4,2,4,7,Strike,6,0.02127659574468085,0.1,1,0,0.021053409197832343,4,16,0
747049,2024-04-17,9,Top,518886,668885,FF,94.1,2397.0,-2.69,53.65,4.66,-0.79,1.18,0.56,1.56,9.0,,called_strike,,,,94.8,225.0,16910,2,1,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,FF,3,1,False,3.0,1,0.7115384615384616,0,3,3,3,3,4,4,4,4,Ball,0,0.0851063829787234,0.1,1,1,0.08167803101426718,7,28,1
745603,2024-04-03,7,Bot,608371,656941,ST,83.3,2954.0,-2.55,54.83,5.65,1.5,0.26,-0.49,2.55,4.0,,called_strike,,,,82.6,75.0,2357,0,1,,,,2.0,,,,,,,,,PHI,0.248,0.851,0.182,0.417,0.401,0.153,0.285,PHI,0.248,0.851,0.182,0.417,0.401,0.153,0.285,ST,7,0,False,1.0,1,0.25,0,7,3,7,7,8,4,8,8,Strike,6,0.02836879432624113,0.1,1,0,0.02797385204240612,1,8,0
745183,2024-05-04,6,Bot,657612,691026,SI,87.9,2007.0,4.07,54.0,3.07,1.38,-0.35,1.37,1.65,14.0,,ball,,,,88.2,91.0,2824,1,1,,,,0.0,,,,,,,,,STL,0.267,0.73,0.22,0.406,0.374,0.064,0.171,STL,0.267,0.73,0.22,0.406,0.374,0.064,0.171,SI,5,1,False,3.0,0,0.46153846153846156,0,3,5,5,5,4,6,6,6,Strike,6,0.07092198581560284,0.0,0,1,0.06851994643675606,4,16,0
745663,2024-05-24,8,Top,666205,665161,FF,91.9,2364.0,1.4,53.84,6.58,0.21,1.56,-0.78,2.63,4.0,,ball,,,,92.2,156.0,22893,1,0,,,,0.0,,,,,,,,,HOU,0.266,0.701,0.192,0.494,0.315,0.038,0.171,HOU,0.266,0.701,0.192,0.494,0.315,0.038,0.171,FF,3,1,False,3.0,1,0.7115384615384616,0,3,3,3,3,4,4,4,4,Batted_Ball,1,0.17730496453900707,0.0,0,1,0.16322789797837495,3,12,0
746631,2024-06-06,4,Bot,519293,647304,SL,80.8,2354.0,1.63,54.39,6.37,-0.64,0.24,-1.24,0.71,13.0,,blocked_ball,,,,80.7,313.0,5546,1,2,,665926.0,608070.0,2.0,,,,,,,,,CLE,0.243,0.776,0.171,0.468,0.361,0.092,0.166,CLE,0.243,0.776,0.171,0.468,0.361,0.092,0.166,SL,6,0,True,1.0,0,0.28846153846153855,0,6,6,6,3,7,7,7,4,Foul,3,0.014184397163120567,0.0,0,0,0.014084739881739002,5,35,0
745250,2024-05-29,7,Bot,434378,664034,CU,75.6,2650.0,-1.5,54.78,7.2,0.58,-1.35,0.24,3.42,2.0,,called_strike,,,,74.4,33.0,27836,0,1,,,,0.0,,,,,,,,,- - -,0.234,0.67,0.181,0.457,0.362,0.071,0.213,- - -,0.234,0.67,0.181,0.457,0.362,0.071,0.213,CB,0,0,False,3.0,1,0.7115384615384616,0,3,0,3,1,4,1,4,2,Batted_Ball,1,0.15602836879432622,0.1,1,1,0.14499031042859403,1,4,1
745969,2024-07-10,4,Bot,527048,663368,SI,90.9,2053.0,0.82,54.59,5.69,1.25,0.88,-0.56,3.41,1.0,,foul,74.1,-25.0,7.0,90.5,137.0,9154,0,2,,,,0.0,,,,,,,,,MIL,0.24,0.647,0.159,0.474,0.367,0.097,0.249,MIL,0.24,0.647,0.159,0.474,0.367,0.097,0.249,SI,5,1,False,3.0,0,0.46153846153846156,0,2,5,5,1,3,6,6,2,Strike,6,0.2978723404255319,0.0,0,1,0.26072626246325264,2,6,0
745824,2024-05-26,2,Bot,657277,502110,ST,83.6,2706.0,-1.43,53.68,4.94,1.67,-0.11,1.58,2.09,14.0,strikeout,swinging_strike,,,,84.0,55.0,25171,1,3,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,ST,7,0,False,3.0,0,0.46153846153846156,0,1,5,5,1,2,6,6,2,Ball,0,0.02127659574468085,0.0,1,1,0.021053409197832343,5,10,1
747055,2024-04-12,8,Bot,600986,683002,SL,82.5,2061.0,-2.58,53.76,6.21,0.28,0.16,0.05,2.69,5.0,,called_strike,,,,83.5,96.0,11133,3,2,,,,1.0,,,,,,,,,BAL,0.281,0.893,0.206,0.467,0.326,0.108,0.221,BAL,0.281,0.893,0.206,0.467,0.326,0.108,0.221,SL,6,0,False,2.0,1,0.48076923076923084,0,5,6,5,5,6,7,6,6,Ball,0,0.035460992907801414,0.0,1,0,0.034846731330168156,11,66,0
746542,2024-06-18,9,Bot,681911,669911,FF,94.3,2470.0,0.4,53.96,5.88,0.51,1.42,0.84,2.7,14.0,field_out,hit_into_play,83.2,-37.0,3.0,95.5,162.0,17552,3,2,,,,1.0,,,,,,,,,COL,0.218,0.767,0.216,0.361,0.424,0.118,0.321,COL,0.218,0.767,0.216,0.361,0.424,0.118,0.321,FF,3,1,False,2.0,1,0.48076923076923084,0,3,3,3,6,4,4,4,7,Strike,6,0.07092198581560284,0.0,0,1,0.06851994643675606,11,44,0
746084,2024-04-12,9,Bot,607481,656896,SI,93.6,2205.0,2.69,54.17,4.89,1.47,0.02,0.22,2.2,8.0,,foul,97.4,4.0,102.0,93.3,114.0,10658,1,2,,,,,,,,2.0,,,,,- - -,0.238,0.656,0.159,0.522,0.318,0.086,0.228,- - -,0.238,0.656,0.159,0.522,0.318,0.086,0.228,SI,5,1,False,3.0,1,0.7115384615384616,0,5,5,3,0,6,6,4,1,Strike,6,0.07801418439716312,0.1,0,1,0.07512063046810812,5,30,0
745862,2024-08-30,4,Bot,592332,663616,FS,86.2,1595.0,-2.7,53.79,5.66,-1.2,0.36,-0.9,1.45,13.0,,ball,,,,87.2,236.0,29217,2,2,,,,0.0,,,,,,,,,MIN,0.259,0.771,0.187,0.44,0.373,0.1,0.223,MIN,0.259,0.771,0.187,0.44,0.373,0.1,0.223,Other,4,0,False,3.0,0,0.46153846153846156,0,6,3,4,3,7,4,5,4,Ball,0,0.13475177304964536,0.0,1,0,0.1264139248556586,8,56,0
746029,2024-08-20,3,Bot,593958,669364,CH,88.3,1891.0,1.33,54.14,5.84,1.78,0.43,0.64,1.54,9.0,field_out,hit_into_play,65.5,0.0,29.0,88.2,136.0,19149,2,2,,,,1.0,,,,,,,,,MIA,0.328,0.82,0.227,0.507,0.265,0.109,0.172,MIA,0.328,0.82,0.227,0.507,0.265,0.109,0.172,CH,1,0,False,2.0,0,0.2307692307692308,0,3,3,3,3,4,4,4,4,Foul,3,0.0921985815602837,0.0,0,1,0.08819271203546089,8,32,0
746269,2024-08-10,9,Top,668674,502054,SI,98.7,1977.0,-1.84,53.91,5.94,-1.22,0.93,-0.21,1.94,8.0,single,hit_into_play,66.6,-69.0,1.0,99.3,222.0,9546,1,0,,,669357.0,0.0,,,,,,,,,- - -,0.248,0.674,0.221,0.442,0.337,0.073,0.222,- - -,0.248,0.674,0.221,0.442,0.337,0.073,0.222,SI,5,1,True,3.0,1,1.0,1,5,3,3,1,6,4,4,2,Ball,0,0.02127659574468085,0.1,1,1,0.021053409197832343,3,18,1
746285,2024-07-04,2,Top,679525,670623,FF,92.7,2581.0,-1.6,53.97,5.51,-0.78,1.08,1.07,1.49,14.0,,ball,,,,93.6,225.0,3237,2,0,,,,2.0,,,,,,,,,- - -,0.238,0.739,0.237,0.305,0.458,0.119,0.164,- - -,0.238,0.739,0.237,0.305,0.458,0.119,0.164,FF,3,1,False,1.0,0,0.0,0,3,5,5,5,4,6,6,6,Ball,0,0.11347517730496454,0.0,1,1,0.10748591497013978,6,24,1
