game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws
748580,2023-10-04,5,Bot,543135,670764,FS,Split-Finger,87.7,1645,-2.46,53.58,5.39,-1.27,0.0,-0.81,1.13,13,,swinging_strike,,,,88.8,234,L,R
748580,2023-10-04,5,Bot,543135,670764,FS,Split-Finger,88.1,1449,-2.43,53.66,5.39,-1.09,0.19,-0.23,0.83,13,,ball,,,,89.1,236,L,R
748580,2023-10-04,5,Bot,543135,678554,FF,4-Seam Fastball,95.8,2167,-2.51,53.5,5.23,-1.19,0.89,0.2,2.27,5,catcher_interf,foul,,,,96.8,231,R,R
748580,2023-10-04,5,Bot,543135,622534,FC,Cutter,89.3,2332,-2.43,53.65,5.44,0.11,0.82,0.21,2.82,5,field_out,hit_into_play,80.4,29.0,297.0,90.2,192,R,R
748580,2023-10-04,5,Bot,543135,622534,FF,4-Seam Fastball,94.9,2206,-2.5,53.5,5.29,-1.18,1.45,0.41,2.61,6,,called_strike,,,,95.8,225,R,R
748580,2023-10-04,5,Top,621107,641680,ST,Sweeper,79.8,2482,-2.69,54.17,5.83,1.05,0.1,-0.69,1.94,7,field_out,hit_into_play,98.6,33.0,373.0,79.3,67,L,R
748580,2023-10-04,5,Top,621107,641680,SI,Sinker,90.9,2241,-2.32,54.13,5.91,-1.08,0.59,1.24,2.5,14,,ball,,,,90.4,220,L,R
748580,2023-10-04,5,Top,621107,641680,ST,Sweeper,80.2,2470,-2.59,54.18,5.91,1.51,0.36,-0.48,1.86,7,,called_strike,,,,79.8,58,L,R
748580,2023-10-04,5,Top,621107,663993,SI,Sinker,91.3,2149,-2.22,53.98,5.9,-1.12,0.53,-0.57,1.96,7,field_out,hit_into_play,70.7,-60.0,1.0,91.4,228,L,R
748580,2023-10-04,5,Top,621107,663993,ST,Sweeper,80.7,2423,-2.42,54.37,5.86,1.41,0.42,-0.51,1.52,13,,ball,,,,80.2,68,L,R
748580,2023-10-04,5,Top,621107,663993,SI,Sinker,91.5,2134,-2.09,54.14,5.83,-1.31,0.39,0.0,1.87,8,,called_strike,,,,91.3,224,L,R
748580,2023-10-04,5,Top,621107,666969,SI,Sinker,91.9,2168,-2.3,53.94,5.84,-1.12,0.61,-0.69,1.2,13,field_out,hit_into_play,97.0,9.0,148.0,91.8,216,R,R
748580,2023-10-04,5,Top,621107,543257,SI,Sinker,91.4,2060,-2.38,54.06,5.86,-1.23,0.67,-0.91,2.58,11,single,hit_into_play,69.4,7.0,70.0,90.9,224,L,R
748580,2023-10-04,5,Top,621107,543257,ST,Sweeper,80.0,2364,-2.49,54.46,5.93,1.22,0.04,-1.56,2.07,13,,ball,,,,79.7,70,L,R
748580,2023-10-04,5,Top,621107,608369,ST,Sweeper,80.1,2304,-2.44,54.48,5.93,1.15,0.16,-0.75,2.81,4,single,hit_into_play,90.9,2.0,66.0,79.5,71,L,R
748580,2023-10-04,4,Bot,543135,670623,FF,4-Seam Fastball,95.3,2267,-2.29,53.7,5.29,-1.24,1.23,0.93,2.66,12,strikeout,foul_tip,,,,96.0,227,R,R
748580,2023-10-04,4,Bot,543135,670623,CU,Curveball,76.4,1881,-2.25,53.73,5.59,0.77,-0.67,0.07,1.55,8,,foul,69.3,-9.0,11.0,76.9,43,R,R
748580,2023-10-04,4,Bot,543135,670623,FS,Split-Finger,88.0,1614,-2.33,53.63,5.38,-1.26,0.42,-0.17,1.93,8,,foul,105.7,6.0,122.0,89.0,239,R,R
748580,2023-10-04,4,Bot,543135,666139,FS,Split-Finger,87.0,1581,-2.5,53.6,5.41,-1.33,0.14,-0.01,1.74,8,field_out,hit_into_play,94.1,16.0,279.0,87.8,239,L,R
748580,2023-10-04,4,Bot,543135,623912,CU,Curveball,75.3,1965,-2.17,53.73,5.57,0.74,-0.9,0.69,1.14,14,strikeout,swinging_strike,,,,75.6,43,R,R
748580,2023-10-04,4,Bot,543135,623912,FS,Split-Finger,87.7,1634,-2.33,53.48,5.34,-1.24,-0.13,0.06,0.93,14,,foul,34.8,43.0,72.0,88.7,238,R,R
748580,2023-10-04,4,Bot,543135,623912,FF,4-Seam Fastball,94.6,2219,-2.42,53.56,5.22,-1.18,1.29,1.95,2.17,14,,ball,,,,95.1,227,R,R
748580,2023-10-04,4,Bot,543135,623912,FC,Cutter,90.0,2303,-2.42,53.59,5.34,-0.36,0.95,0.77,2.7,6,,called_strike,,,,90.8,204,R,R
748580,2023-10-04,4,Bot,543135,623912,FS,Split-Finger,86.0,1580,-2.37,53.85,5.53,-1.21,-0.09,-0.82,0.83,13,,ball,,,,86.5,234,R,R
748580,2023-10-04,4,Bot,543135,623912,FF,4-Seam Fastball,95.0,2155,-2.38,53.53,5.24,-1.18,1.24,0.25,1.8,8,,called_strike,,,,95.8,222,R,R
748580,2023-10-04,4,Bot,543135,668227,FF,4-Seam Fastball,94.9,2114,-2.48,53.61,5.24,-1.04,1.24,-0.12,2.55,5,single,hit_into_play,107.3,15.0,260.0,95.8,223,R,R
748580,2023-10-04,4,Bot,543135,668227,FF,4-Seam Fastball,94.4,2216,-2.38,53.51,5.37,-1.17,1.42,0.02,2.25,5,,called_strike,,,,95.3,225,R,R
748580,2023-10-04,4,Top,621107,543760,CU,Curveball,81.2,2463,-2.29,54.16,5.87,0.98,-0.22,-0.26,1.83,8,strikeout,swinging_strike,,,,81.0,64,R,R
748580,2023-10-04,4,Top,621107,543760,ST,Sweeper,80.5,2417,-2.25,54.22,5.98,1.11,0.46,0.27,2.28,5,,swinging_strike,,,,80.4,66,R,R
748580,2023-10-04,4,Top,621107,543760,SI,Sinker,92.2,2119,-2.04,53.91,5.89,-1.35,0.36,0.71,1.67,9,,called_strike,,,,92.2,210,R,R
748580,2023-10-04,4,Top,621107,694497,FC,Cutter,89.2,2206,-2.2,54.0,5.87,0.16,0.71,0.06,3.18,2,home_run,hit_into_play,102.5,24.0,391.0,89.8,197,L,R
748580,2023-10-04,4,Top,621107,673962,SI,Sinker,92.7,2131,-2.08,53.94,5.98,-1.16,0.58,-0.64,2.96,4,triple,hit_into_play,69.5,45.0,204.0,93.0,220,R,R
748580,2023-10-04,4,Top,621107,673962,ST,Sweeper,80.8,2496,-2.2,54.1,6.0,1.2,0.11,-0.62,1.37,13,,ball,,,,80.6,67,R,R
748580,2023-10-04,4,Top,621107,673962,SI,Sinker,91.8,2171,-2.17,53.94,5.9,-1.07,0.46,-0.14,3.08,5,,foul,75.2,15.0,163.0,92.3,214,R,R
748580,2023-10-04,4,Top,621107,673962,FC,Cutter,88.4,2222,-2.29,54.0,5.95,0.2,0.64,0.08,2.25,8,,called_strike,,,,89.1,184,R,R
748580,2023-10-04,4,Top,621107,673962,SI,Sinker,91.7,2098,-2.04,53.84,5.93,-1.52,0.17,0.42,0.69,14,,ball,,,,91.7,224,R,R
748580,2023-10-04,4,Top,621107,673962,CU,Curveball,79.9,2496,-2.27,54.13,5.97,1.43,-0.34,0.25,1.4,14,,ball,,,,79.6,67,R,R
748580,2023-10-04,4,Top,621107,665750,CU,Curveball,79.5,2481,-2.19,54.34,6.11,0.73,-0.5,-0.17,2.52,5,single,hit_into_play,102.1,9.0,169.0,79.1,62,L,R
748580,2023-10-04,4,Top,621107,641680,FC,Cutter,87.8,2245,-2.11,54.08,5.94,0.37,0.56,0.32,3.12,3,field_out,hit_into_play,88.9,10.0,149.0,88.3,185,L,R
748580,2023-10-04,4,Top,621107,641680,SI,Sinker,91.5,2112,-2.25,54.04,5.95,-1.44,0.54,-0.79,2.76,4,,foul,75.1,19.0,110.0,91.6,224,L,R
748580,2023-10-04,4,Top,621107,663993,FC,Cutter,88.5,2269,-2.14,54.11,5.92,0.37,0.64,-0.3,3.32,1,strikeout,swinging_strike,,,,89.0,196,L,R
748580,2023-10-04,4,Top,621107,663993,FF,4-Seam Fastball,92.1,2266,-2.11,54.09,5.94,-0.44,0.87,0.09,2.96,2,,foul,81.7,44.0,254.0,92.4,221,L,R
748580,2023-10-04,4,Top,621107,663993,SI,Sinker,90.9,2142,-2.15,54.02,5.98,-0.99,0.62,-0.35,4.04,11,,ball,,,,91.3,219,L,R
748580,2023-10-04,4,Top,621107,663993,ST,Sweeper,81.1,2491,-2.49,54.15,5.85,1.37,0.02,0.5,1.83,9,,foul,89.6,-6.0,17.0,80.7,70,L,R
748580,2023-10-04,4,Top,621107,663993,SI,Sinker,91.5,2182,-2.11,53.96,5.97,-1.16,0.87,0.81,3.14,3,,called_strike,,,,91.3,221,L,R
748580,2023-10-04,4,Top,621107,663993,FC,Cutter,89.1,2198,-2.12,54.06,5.95,0.17,0.68,0.28,2.96,3,,foul,70.2,59.0,176.0,89.4,201,L,R
748580,2023-10-04,4,Top,621107,666969,FC,Cutter,86.5,2281,-2.19,54.19,5.99,0.4,0.45,0.55,2.14,9,home_run,hit_into_play,108.7,24.0,416.0,86.7,188,R,R
748580,2023-10-04,4,Top,621107,666969,FC,Cutter,87.3,2165,-2.22,54.12,6.02,0.35,0.47,0.92,1.35,14,,ball,,,,87.5,199,R,R
748580,2023-10-04,4,Top,621107,666969,SI,Sinker,91.1,2104,-2.16,53.97,5.95,-1.63,0.1,-0.42,1.86,7,,swinging_strike,,,,90.8,216,R,R
748580,2023-10-04,3,Bot,543135,650490,FF,4-Seam Fastball,94.3,2076,-2.45,53.53,5.24,-1.05,0.98,-1.11,2.57,11,field_out,hit_into_play,59.3,42.0,176.0,95.5,230,R,R
748580,2023-10-04,3,Bot,543135,650490,FS,Split-Finger,89.1,1769,-2.5,53.53,5.31,-1.46,0.17,-0.36,1.25,13,,foul,94.2,-32.0,2.0,90.1,240,R,R
748580,2023-10-04,3,Bot,543135,650490,FC,Cutter,91.2,2393,-2.37,53.61,5.34,-0.02,0.92,1.32,1.75,14,,ball,,,,91.8,198,R,R
748580,2023-10-04,3,Bot,543135,650490,FF,4-Seam Fastball,94.7,2226,-2.56,53.58,5.26,-1.11,1.25,-1.12,3.2,11,,ball,,,,95.7,221,R,R
748580,2023-10-04,3,Bot,543135,650490,FS,Split-Finger,88.4,1688,-2.5,53.62,5.31,-1.25,0.0,-0.61,1.72,7,,foul,,,,89.1,237,R,R
748580,2023-10-04,3,Bot,543135,650490,FF,4-Seam Fastball,95.1,2178,-2.61,53.61,5.14,-1.26,1.14,-1.34,2.91,11,,ball,,,,95.7,228,R,R
748580,2023-10-04,3,Bot,543135,650907,FF,4-Seam Fastball,95.7,2267,-2.51,53.67,5.25,-1.12,1.24,0.07,3.22,2,strikeout,swinging_strike,,,,96.1,223,R,R
748580,2023-10-04,3,Bot,543135,650907,FF,4-Seam Fastball,95.8,2270,-2.53,53.7,5.29,-1.23,1.09,0.41,3.54,12,,ball,,,,96.3,225,R,R
748580,2023-10-04,3,Bot,543135,650907,FS,Split-Finger,88.0,1705,-2.48,53.55,5.41,-1.41,0.67,-0.15,0.24,13,,ball,,,,88.7,235,R,R
748580,2023-10-04,3,Bot,543135,650907,CU,Curveball,76.4,1887,-2.29,53.7,5.59,1.02,-0.67,-0.29,2.04,7,,foul,110.9,25.0,357.0,77.1,48,R,R
748580,2023-10-04,3,Bot,543135,650907,FF,4-Seam Fastball,95.7,2278,-2.39,53.68,5.21,-1.35,1.08,0.43,2.64,6,,foul,77.5,45.0,228.0,96.0,236,R,R
748580,2023-10-04,3,Bot,543135,650907,CU,Curveball,76.6,1875,-2.31,53.6,5.58,0.85,-0.61,0.15,1.43,14,,swinging_strike,,,,77.3,42,R,R
748580,2023-10-04,3,Bot,543135,650907,FF,4-Seam Fastball,93.5,2166,-2.5,53.57,5.31,-1.1,1.29,0.7,2.55,6,,swinging_strike,,,,93.9,227,R,R
748580,2023-10-04,3,Bot,543135,670764,FS,Split-Finger,88.8,1519,-2.49,53.66,5.42,-1.3,0.33,-0.15,0.7,13,strikeout,swinging_strike,,,,89.7,241,L,R
748580,2023-10-04,3,Bot,543135,670764,CU,Curveball,76.1,1928,-2.38,53.79,5.56,0.97,-0.55,1.16,0.42,14,,ball,,,,76.3,46,L,R
748580,2023-10-04,3,Bot,543135,670764,FF,4-Seam Fastball,94.0,2190,-2.43,53.6,5.36,-1.09,1.23,-0.68,3.07,1,,foul,75.8,51.0,219.0,95.1,219,L,R
748580,2023-10-04,3,Bot,543135,670764,FF,4-Seam Fastball,93.9,2284,-2.54,53.61,5.35,-1.23,1.26,-0.79,2.28,4,,foul,76.6,12.0,89.0,94.3,225,L,R
748580,2023-10-04,3,Bot,543135,670764,CU,Curveball,72.7,1998,-2.13,53.7,5.71,1.17,-0.75,1.56,1.16,14,,ball,,,,72.7,42,L,R
748580,2023-10-04,3,Top,621107,543257,SI,Sinker,92.6,2119,-2.1,53.91,5.89,-1.48,0.52,-0.21,2.38,5,strikeout,swinging_strike,,,,92.5,224,L,R
748580,2023-10-04,3,Top,621107,543257,CU,Curveball,82.7,2461,-2.17,54.15,5.97,0.7,-0.58,0.43,0.28,14,,blocked_ball,,,,82.7,66,L,R
748580,2023-10-04,3,Top,621107,543257,FC,Cutter,89.5,2205,-2.11,54.08,5.92,0.25,0.52,0.8,2.99,3,,foul,84.7,68.0,152.0,89.6,199,L,R
748580,2023-10-04,3,Top,621107,543257,SI,Sinker,92.3,2100,-2.03,54.15,5.92,-0.87,0.78,0.84,3.1,12,,ball,,,,92.2,222,L,R
748580,2023-10-04,3,Top,621107,543257,ST,Sweeper,82.3,2370,-2.35,54.09,5.85,0.97,0.33,-0.46,2.52,4,,called_strike,,,,82.4,80,L,R
748580,2023-10-04,3,Top,621107,543760,CU,Curveball,82.1,2321,-2.37,54.45,6.01,0.93,-0.24,-0.35,1.49,13,grounded_into_double_play,hit_into_play,90.3,-3.0,19.0,81.5,70,R,R
748580,2023-10-04,3,Top,621107,543760,FF,4-Seam Fastball,92.1,2225,-2.02,53.96,6.05,-0.25,1.11,0.48,3.54,12,,foul,91.3,29.0,304.0,92.3,216,R,R
748580,2023-10-04,3,Top,621107,543760,FC,Cutter,89.1,2295,-2.32,54.07,5.83,0.26,0.67,0.24,3.08,2,,foul,72.7,55.0,196.0,89.6,192,R,R
748580,2023-10-04,3,Top,621107,543760,SI,Sinker,92.3,2186,-2.18,53.96,5.94,-1.23,0.45,0.46,1.62,9,,called_strike,,,,92.3,222,R,R
748580,2023-10-04,3,Top,621107,543760,FC,Cutter,88.1,2227,-2.24,53.95,6.03,0.24,0.73,-0.17,2.56,5,,called_strike,,,,88.9,182,R,R
748580,2023-10-04,3,Top,621107,694497,SI,Sinker,91.8,2171,-2.18,53.9,5.9,-1.31,0.34,0.76,1.69,14,walk,ball,,,,92.1,231,L,R
748580,2023-10-04,3,Top,621107,694497,CU,Curveball,79.8,2486,-2.3,54.38,6.15,0.7,-0.18,-1.4,2.67,11,,ball,,,,79.7,64,L,R
748580,2023-10-04,3,Top,621107,694497,CU,Curveball,79.7,2484,-2.3,54.38,6.08,1.07,-0.71,-0.82,0.96,13,,ball,,,,79.5,60,L,R
748580,2023-10-04,3,Top,621107,694497,SI,Sinker,91.5,2058,-2.19,53.91,5.91,-1.34,0.21,0.21,2.56,5,,called_strike,,,,91.9,226,L,R
748580,2023-10-04,3,Top,621107,694497,ST,Sweeper,79.8,2549,-2.59,54.42,5.91,1.23,-0.17,-1.17,1.08,13,,ball,,,,79.5,68,L,R
748580,2023-10-04,3,Top,621107,694497,FC,Cutter,89.1,2064,-2.28,54.23,5.97,0.08,0.66,-0.24,3.1,2,,foul,73.9,70.0,136.0,89.3,203,L,R
748580,2023-10-04,3,Top,621107,673962,CU,Curveball,77.4,2426,-2.13,54.25,6.13,0.8,-0.35,0.13,2.26,8,double,hit_into_play,91.1,26.0,295.0,77.2,66,R,R
748580,2023-10-04,3,Top,621107,673962,FC,Cutter,86.5,2274,-2.17,54.09,6.04,0.3,0.71,1.25,1.53,14,,ball,,,,86.7,206,R,R
748580,2023-10-04,2,Bot,543135,678554,FS,Split-Finger,88.3,1582,-2.27,53.73,5.38,-1.32,0.17,0.33,0.68,14,strikeout,swinging_strike_blocked,,,,88.8,239,R,R
748580,2023-10-04,2,Bot,543135,678554,CU,Curveball,76.3,2050,-2.22,53.69,5.51,0.6,-0.88,1.19,0.44,14,,blocked_ball,,,,76.7,43,R,R
748580,2023-10-04,2,Bot,543135,678554,CU,Curveball,76.2,1910,-2.19,53.93,5.6,0.55,-0.6,0.52,1.3,14,,swinging_strike,,,,76.5,41,R,R
748580,2023-10-04,2,Bot,543135,678554,FF,4-Seam Fastball,96.1,2272,-2.44,53.34,5.2,-1.0,1.29,0.68,2.67,6,,called_strike,,,,97.3,228,R,R
748580,2023-10-04,2,Bot,543135,622534,FF,4-Seam Fastball,94.7,2315,-2.41,53.48,5.25,-1.23,1.19,0.02,2.35,5,single,hit_into_play,94.5,9.0,191.0,95.7,220,R,R
748580,2023-10-04,2,Bot,543135,622534,FF,4-Seam Fastball,95.0,2319,-2.39,53.46,5.23,-1.11,1.35,0.04,2.68,5,,foul,71.6,50.0,201.0,95.8,226,R,R
748580,2023-10-04,2,Bot,543135,622534,FF,4-Seam Fastball,95.8,2326,-2.54,53.6,5.22,-1.13,1.37,-0.99,1.93,13,,ball,,,,96.6,230,R,R
748580,2023-10-04,2,Bot,543135,622534,FC,Cutter,91.1,2409,-2.45,53.39,5.41,0.03,0.77,1.17,2.8,12,,ball,,,,92.1,196,R,R
748580,2023-10-04,2,Bot,543135,622534,CU,Curveball,77.4,1943,-2.17,53.81,5.5,0.54,-0.91,1.26,0.23,14,,ball,,,,77.4,46,R,R
748580,2023-10-04,2,Bot,543135,622534,FF,4-Seam Fastball,96.0,2344,-2.39,53.6,5.32,-1.24,1.32,0.7,2.2,9,,called_strike,,,,96.2,225,R,R
748580,2023-10-04,2,Bot,543135,670623,FF,4-Seam Fastball,96.1,2236,-2.44,53.61,5.3,-1.2,1.32,0.61,2.19,6,strikeout,called_strike,,,,96.4,223,R,R
748580,2023-10-04,2,Bot,543135,670623,FS,Split-Finger,89.1,1673,-2.38,53.66,5.44,-1.3,0.08,-0.32,0.51,13,,ball,,,,89.8,233,R,R
748580,2023-10-04,2,Bot,543135,670623,FS,Split-Finger,89.2,1665,-2.5,53.56,5.37,-1.39,0.24,-0.53,0.92,13,,foul,100.5,-25.0,2.0,90.2,240,R,R
748580,2023-10-04,2,Bot,543135,670623,FC,Cutter,87.5,2304,-2.34,53.65,5.57,0.69,0.47,1.48,2.19,14,,ball,,,,88.2,151,R,R
748580,2023-10-04,2,Bot,543135,670623,CU,Curveball,76.6,1903,-2.16,53.66,5.59,0.59,-0.74,1.95,0.98,14,,ball,,,,77.1,43,R,R
748580,2023-10-04,2,Bot,543135,670623,FC,Cutter,92.4,2350,-2.41,53.76,5.47,-0.18,1.06,0.79,2.03,9,,called_strike,,,,93.0,206,R,R
748580,2023-10-04,2,Bot,543135,666139,FF,4-Seam Fastball,95.1,2159,-2.47,53.63,5.35,-1.03,1.26,-0.25,2.84,5,field_out,hit_into_play,97.1,44.0,308.0,95.8,232,L,R
748580,2023-10-04,2,Bot,543135,666139,CU,Curveball,76.0,1888,-2.25,53.73,5.7,0.74,-0.57,0.25,1.23,14,,ball,,,,76.6,44,L,R
748580,2023-10-04,2,Bot,543135,666139,FF,4-Seam Fastball,94.4,2070,-2.58,53.72,5.35,-0.98,1.13,-1.39,2.68,13,,ball,,,,95.1,231,L,R
748580,2023-10-04,2,Bot,543135,666139,FF,4-Seam Fastball,93.7,2178,-2.45,53.53,5.42,-1.29,1.22,-0.57,2.79,4,,called_strike,,,,94.7,228,L,R
748580,2023-10-04,2,Top,621107,665750,FC,Cutter,90.2,2221,-2.08,54.14,5.89,0.16,0.73,0.71,2.82,6,double_play,hit_into_play,89.4,6.0,99.0,90.5,194,L,R
748580,2023-10-04,2,Top,621107,665750,CU,Curveball,79.6,2545,-2.25,54.22,6.04,0.84,-0.85,-0.42,1.21,13,,foul,39.7,-21.0,3.0,79.5,67,L,R
748580,2023-10-04,2,Top,621107,665750,SI,Sinker,91.9,2195,-2.19,53.9,5.9,-1.46,0.29,0.02,1.43,14,,ball,,,,92.3,225,L,R
748580,2023-10-04,2,Top,621107,641680,SI,Sinker,92.0,2019,-2.08,53.94,5.91,-1.4,0.31,0.04,2.7,5,single,hit_into_play,103.1,4.0,105.0,92.1,225,L,R
748580,2023-10-04,2,Top,621107,641680,SI,Sinker,91.9,2029,-1.96,53.9,5.96,-1.27,0.54,1.43,2.91,12,,ball,,,,92.0,226,L,R
748580,2023-10-04,2,Top,621107,641680,ST,Sweeper,81.2,2468,-2.41,54.11,5.96,1.74,0.15,-0.42,2.57,4,,called_strike,,,,81.1,69,L,R
748580,2023-10-04,2,Top,621107,641680,SI,Sinker,90.8,2107,-2.29,54.06,5.94,-1.35,0.51,-0.68,1.5,13,,foul,60.0,-9.0,9.0,90.4,228,L,R
748580,2023-10-04,2,Top,621107,641680,FC,Cutter,88.7,2219,-2.33,54.15,5.93,0.02,0.98,-1.11,1.78,13,,ball,,,,89.1,207,L,R
748580,2023-10-04,2,Top,621107,663993,FC,Cutter,89.2,2298,-2.23,54.2,5.94,0.11,0.83,0.26,1.84,8,field_out,hit_into_play,104.1,16.0,342.0,89.5,201,L,R
748580,2023-10-04,2,Top,621107,663993,SI,Sinker,92.2,2073,-1.98,53.99,5.93,-1.2,0.51,1.25,1.73,14,,ball,,,,92.0,226,L,R
748580,2023-10-04,2,Top,621107,663993,FC,Cutter,88.6,2225,-2.22,54.19,5.92,0.16,0.87,0.19,3.16,2,,foul,,,,88.9,203,L,R
748580,2023-10-04,2,Top,621107,663993,SI,Sinker,90.6,2122,-2.27,54.12,5.91,-1.39,0.34,-1.58,1.88,13,,ball,,,,90.6,225,L,R
748580,2023-10-04,2,Top,621107,663993,FC,Cutter,88.8,2183,-2.24,54.32,5.87,0.06,0.87,-0.05,3.12,2,,swinging_strike,,,,89.0,204,L,R
748580,2023-10-04,2,Top,621107,663993,SI,Sinker,91.2,2090,-2.26,54.05,5.91,-1.56,0.26,-1.56,1.8,13,,ball,,,,91.1,224,L,R
748580,2023-10-04,1,Bot,543135,623912,FS,Split-Finger,86.0,1629,-2.39,53.59,5.38,-1.32,0.37,0.31,1.37,14,grounded_into_double_play,hit_into_play,106.3,-8.0,9.0,87.1,240,R,R
748580,2023-10-04,1,Bot,543135,623912,FS,Split-Finger,86.5,1557,-2.25,53.69,5.5,-1.2,0.06,0.61,0.76,14,,swinging_strike_blocked,,,,87.4,244,R,R
748580,2023-10-04,1,Bot,543135,623912,CU,Curveball,74.3,1600,-2.07,53.8,5.68,0.58,-0.27,-0.01,3.58,11,,swinging_strike,,,,75.0,49,R,R
748580,2023-10-04,1,Bot,543135,668227,FS,Split-Finger,85.0,1447,-2.21,53.76,5.56,-1.03,-0.1,-0.27,1.31,13,strikeout,swinging_strike,,,,85.7,245,R,R
748580,2023-10-04,1,Bot,543135,668227,CU,Curveball,75.6,1675,-2.1,53.78,5.71,0.59,-0.14,0.63,2.79,3,,called_strike,,,,76.2,47,R,R
748580,2023-10-04,1,Bot,543135,668227,FF,4-Seam Fastball,94.2,2063,-2.36,53.61,5.32,-1.12,0.99,-1.19,2.35,13,,ball,,,,95.0,228,R,R
748580,2023-10-04,1,Bot,543135,668227,FS,Split-Finger,86.8,1553,-2.36,53.72,5.54,-1.3,-0.15,-0.59,1.68,7,,foul,103.7,-34.0,3.0,87.7,242,R,R
748580,2023-10-04,1,Bot,543135,650490,FF,4-Seam Fastball,94.6,2109,-2.42,53.54,5.29,-1.27,0.92,-0.06,2.2,8,single,hit_into_play,103.3,3.0,85.0,95.7,231,R,R
748580,2023-10-04,1,Top,621107,666969,FC,Cutter,90.7,2171,-2.19,54.05,5.93,0.05,0.76,0.6,1.67,9,field_out,hit_into_play,101.4,-11.0,9.0,91.3,206,R,R
748580,2023-10-04,1,Top,621107,666969,SI,Sinker,92.9,2207,-2.05,54.04,5.94,-1.03,0.59,1.22,2.06,14,,ball,,,,93.1,224,R,R
748580,2023-10-04,1,Top,621107,666969,FF,4-Seam Fastball,93.9,2228,-1.82,54.07,6.0,-0.58,1.06,1.61,1.57,14,,ball,,,,94.2,225,R,R
748580,2023-10-04,1,Top,621107,666969,FC,Cutter,90.8,2161,-2.27,54.16,5.91,-0.05,0.82,0.57,2.57,6,,swinging_strike,,,,91.2,212,R,R
748580,2023-10-04,1,Top,621107,666969,SI,Sinker,93.1,2105,-2.25,53.9,5.89,-1.27,0.67,0.85,1.9,14,,called_strike,,,,93.6,227,R,R
748580,2023-10-04,1,Top,621107,543257,FC,Cutter,90.0,2278,-2.32,54.17,5.96,0.13,0.87,0.47,3.0,3,field_out,hit_into_play,75.7,76.0,58.0,90.2,204,L,R
748580,2023-10-04,1,Top,621107,543257,CU,Curveball,79.2,2617,-2.46,54.63,6.11,1.14,-0.6,-1.73,2.43,11,,ball,,,,78.6,71,L,R
748580,2023-10-04,1,Top,621107,543257,FC,Cutter,90.4,2237,-2.32,54.17,5.91,0.07,0.85,-0.8,2.92,1,,called_strike,,,,90.7,205,L,R
748580,2023-10-04,1,Top,621107,608369,CH,Changeup,85.8,1785,-2.34,54.22,6.05,-1.16,0.29,-0.71,2.53,4,double,hit_into_play,105.9,20.0,402.0,85.9,238,L,R
748580,2023-10-04,1,Top,621107,608369,SI,Sinker,93.1,2130,-2.12,54.16,5.95,-1.18,0.58,-1.08,2.58,13,,ball,,,,93.2,224,L,R
748580,2023-10-04,1,Top,621107,543760,SI,Sinker,92.3,2089,-2.1,53.96,5.99,-1.65,0.35,-0.15,2.26,5,field_out,hit_into_play,90.4,28.0,311.0,91.9,226,R,R
748578,2023-10-04,9,Bot,623149,661388,ST,Sweeper,86.7,2572,-3.78,53.83,4.29,1.09,0.72,0.69,2.25,6,strikeout,swinging_strike,,,,86.7,96,R,R
748578,2023-10-04,9,Bot,623149,661388,FF,4-Seam Fastball,93.9,2636,-3.71,53.6,4.29,-0.83,1.19,-0.77,2.99,1,,foul,79.6,13.0,116.0,94.9,232,R,R
748578,2023-10-04,9,Bot,623149,661388,ST,Sweeper,86.8,2672,-3.68,53.83,4.41,0.58,0.88,-0.28,2.89,1,,swinging_strike,,,,87.4,99,R,R
748578,2023-10-04,9,Bot,623149,592885,FF,4-Seam Fastball,93.0,2574,-3.78,53.82,4.28,-0.77,1.11,-0.81,3.0,1,double,hit_into_play,103.8,22.0,367.0,93.8,234,L,R
748578,2023-10-04,9,Bot,623149,592885,FF,4-Seam Fastball,93.3,2686,-3.74,54.17,4.28,-0.93,1.08,0.85,2.9,12,,foul,,,,93.4,238,L,R
748578,2023-10-04,9,Bot,623149,592885,FF,4-Seam Fastball,93.6,2620,-3.72,53.57,4.24,-0.74,1.17,-0.28,2.61,5,,foul,78.1,52.0,220.0,94.5,239,L,R
748578,2023-10-04,9,Bot,623149,621438,FF,4-Seam Fastball,94.1,2508,-3.59,53.76,4.39,-0.46,1.03,-0.33,3.5,11,force_out,hit_into_play,87.4,12.0,153.0,94.9,227,R,R
748578,2023-10-04,9,Bot,623149,621438,ST,Sweeper,84.9,2554,-3.85,54.05,4.28,1.08,0.78,-0.35,1.54,7,,foul,72.4,59.0,180.0,85.2,82,R,R
748578,2023-10-04,9,Bot,623149,621438,ST,Sweeper,86.2,2534,-3.72,53.75,4.42,0.6,0.66,0.11,1.96,8,,called_strike,,,,86.8,99,R,R
748578,2023-10-04,9,Bot,623149,655316,ST,Sweeper,86.0,2623,-3.73,54.23,4.42,0.68,1.01,0.69,1.9,9,strikeout,called_strike,,,,85.8,88,R,R
