idfg,season,name,team,age,wins,losses,war,era,games,games_started,innings_pitched,strikeouts,walks,home_runs,whip,k_per_9,bb_per_9,k_percent,bb_percent,fip,xfip,babip,lob_percent,hard_hit_percent,flyball_percent,fb_velocity,sl_percent,sl_velocity,ch_percent,ch_velocity,cb_percent,cb_velocity,ld_percent,gb_percent,hr_per_9
23135,2024,Eduardo Salazar,- - -,26,0,1,0.2,2.76,26,0,29.1,27,14,2,1.64,8.28,4.3,0.203,0.105,3.75,3.94,0.36,0.823,0.429,0.231,94.5,0.429,87.8,,,,,0.209,0.56,0.61
22713,2024,Carlos Hernandez,KCR,27,0,1,0.2,3.3,27,0,30.0,27,16,1,1.33,8.1,4.8,0.209,0.124,3.5,5.44,0.274,0.682,0.38799999999999996,0.5529999999999999,97.9,0.193,86.6,,,0.152,83.7,0.129,0.318,0.3
20369,2024,Matt Manning,DET,26,0,1,0.2,4.88,5,5,27.2,23,12,3,1.55,7.48,3.9,0.187,0.098,4.21,5.21,0.329,0.722,0.35200000000000004,0.5,93.9,0.379,84.4,,,0.098,81.7,0.193,0.307,0.98
21652,2024,Elvis Peguero,MIL,27,7,4,0.1,2.98,52,0,51.1,47,27,4,1.54,8.24,4.73,0.207,0.11900000000000001,4.04,4.12,0.327,0.782,0.40399999999999997,0.247,96.8,0.507,90.1,,,,,0.18,0.573,0.7
6655,2024,Craig Kimbrel,BAL,36,7,5,0.1,5.33,57,0,52.1,73,31,7,1.36,12.55,5.33,0.315,0.134,4.18,4.0,0.284,0.619,0.431,0.44299999999999995,93.9,0.045,85.5,0.004,87.8,0.293,84.3,0.23800000000000002,0.32,1.2
14552,2024,Jose Ruiz,PHI,29,5,1,0.1,3.71,52,0,51.0,52,17,8,1.33,9.18,3.0,0.24,0.078,4.23,3.67,0.309,0.7959999999999999,0.42200000000000004,0.342,96.1,0.027999999999999997,91.8,0.031,89.8,0.41200000000000003,86.3,0.205,0.452,1.41
11589,2024,Jose Urena,TEX,32,5,8,0.1,3.8,33,9,109.0,70,39,13,1.32,5.78,3.22,0.151,0.084,4.62,4.61,0.273,0.747,0.397,0.32,96.1,0.341,87.0,0.187,88.7,,,0.179,0.501,1.07
31635,2024,Hayden Birdsong,SFG,22,5,6,0.1,4.75,16,16,72.0,88,43,11,1.39,11.0,5.38,0.27899999999999997,0.13699999999999998,4.67,4.21,0.272,0.7340000000000001,0.5,0.415,95.8,0.184,86.5,0.184,88.1,0.18600000000000003,80.5,0.188,0.39799999999999996,1.38
21992,2024,Camilo Doval,SFG,26,5,3,0.1,4.88,62,0,59.0,78,39,5,1.58,11.9,5.95,0.28800000000000003,0.14400000000000002,3.71,3.63,0.333,0.682,0.428,0.267,98.7,0.51,88.8,,,,,0.133,0.6,0.76
21527,2024,James McArthur,KCR,27,5,7,0.1,4.92,57,0,56.2,49,14,8,1.45,7.78,2.22,0.198,0.057,4.17,3.62,0.347,0.664,0.40299999999999997,0.267,95.0,0.21600000000000003,87.7,,,0.336,83.8,0.2,0.5329999999999999,1.27
27685,2024,Carson Spiers,CIN,26,5,7,0.1,5.46,22,10,90.2,80,27,20,1.53,7.94,2.68,0.195,0.066,5.33,4.65,0.331,0.733,0.386,0.446,92.3,0.244,81.5,0.121,86.8,,,0.204,0.35,1.99
12791,2024,Michael Kelly,OAK,31,3,2,0.1,2.59,28,0,31.1,22,10,2,1.18,6.32,2.87,0.172,0.078,3.84,4.94,0.275,0.78,0.204,0.444,95.0,0.672,84.3,,,,,0.16699999999999998,0.389,0.57
28036,2024,Luke Little,CHC,23,3,1,0.1,3.46,30,1,26.0,28,18,1,1.27,9.69,6.23,0.257,0.165,4.05,4.31,0.241,0.73,0.39,0.22399999999999998,95.9,0.263,81.9,,,,,0.052000000000000005,0.7240000000000001,0.35
18064,2024,Phil Maton,- - -,31,3,3,0.1,3.66,71,0,64.0,60,24,7,1.11,8.44,3.38,0.226,0.091,4.26,4.28,0.242,0.755,0.331,0.35700000000000004,88.5,0.22399999999999998,80.9,,,0.28800000000000003,74.8,0.175,0.46799999999999997,0.98
19337,2024,Richard Lovelady,- - -,28,3,6,0.1,4.46,35,0,34.1,26,11,3,1.31,6.82,2.88,0.177,0.075,3.92,4.24,0.295,0.6779999999999999,0.45399999999999996,0.311,92.3,0.456,85.7,,,,,0.179,0.509,0.79
6632,2024,Carlos Carrasco,CLE,37,3,10,0.1,5.64,21,21,103.2,89,33,19,1.4,7.73,2.86,0.19899999999999998,0.07400000000000001,4.93,4.18,0.309,0.665,0.38799999999999996,0.35200000000000004,91.4,0.273,83.6,0.23,86.8,0.07200000000000001,80.4,0.182,0.465,1.65
21620,2024,Jake Cousins,NYY,29,2,1,0.1,2.37,37,0,38.0,53,20,5,1.05,12.55,4.74,0.342,0.129,4.06,3.54,0.208,0.816,0.33799999999999997,0.395,95.1,0.657,82.1,,,,,0.184,0.42100000000000004,1.18
19795,2024,Keegan Thompson,CHC,29,2,1,0.1,2.67,24,0,30.1,36,18,3,1.22,10.68,5.34,0.28300000000000003,0.142,3.86,3.97,0.229,0.762,0.466,0.389,93.6,0.134,84.4,0.022000000000000002,88.3,0.154,82.1,0.23600000000000002,0.375,0.89
27775,2024,Kyle Nicolas,PIT,25,2,2,0.1,3.95,51,0,54.2,55,31,4,1.5,9.05,5.1,0.226,0.128,4.03,4.49,0.315,0.6970000000000001,0.405,0.336,97.4,0.22399999999999998,90.9,,,0.225,85.7,0.21100000000000002,0.45399999999999996,0.66
20160,2024,Nate Pearson,- - -,27,2,2,0.1,4.48,60,1,66.1,74,21,12,1.33,10.04,2.85,0.26,0.07400000000000001,4.37,3.71,0.314,0.768,0.455,0.39799999999999996,97.7,0.40700000000000003,88.0,,,0.115,80.9,0.231,0.371,1.63
19309,2024,Trevor Richards,- - -,31,2,2,0.1,4.55,55,2,65.1,62,35,7,1.21,8.54,4.82,0.22399999999999998,0.126,4.36,4.96,0.216,0.632,0.376,0.489,92.3,0.001,83.0,0.535,79.2,,,0.159,0.35200000000000004,0.96
18694,2024,Kolby Allard,PHI,26,2,0,0.1,5.0,7,4,27.0,23,8,5,1.56,7.67,2.67,0.19699999999999998,0.068,4.76,4.31,0.358,0.7709999999999999,0.40700000000000003,0.40700000000000003,90.1,,,0.245,82.0,0.122,71.8,0.14,0.45299999999999996,1.67
10591,2024,Scott Alexander,OAK,34,1,3,0.1,2.56,45,0,38.2,31,15,3,1.19,7.22,3.49,0.19399999999999998,0.094,3.89,3.94,0.257,0.7759999999999999,0.43799999999999994,0.245,92.1,0.226,82.8,0.129,84.6,,,0.155,0.6,0.7
16466,2024,Brent Honeywell,- - -,29,1,1,0.1,2.63,20,1,37.2,18,11,3,1.14,4.3,2.63,0.121,0.07400000000000001,4.28,4.97,0.252,0.809,0.39799999999999996,0.371,94.8,0.237,85.8,,,,,0.207,0.42200000000000004,0.72
24930,2024,Ethan Roberts,CHC,26,1,1,0.1,3.71,21,0,26.2,26,10,3,1.54,8.78,3.38,0.22,0.085,3.92,4.61,0.359,0.82,0.43200000000000005,0.469,91.7,0.593,81.4,,,,,0.247,0.284,1.01
29271,2024,Yilber Diaz,ARI,23,1,1,0.1,3.81,7,4,28.1,19,12,3,1.38,6.04,3.81,0.16,0.10099999999999999,4.47,4.75,0.282,0.747,0.455,0.35600000000000004,96.1,0.273,83.7,0.004,86.0,0.14300000000000002,78.7,0.287,0.35600000000000004,0.95
31261,2024,Chris Roycroft,STL,27,1,2,0.1,4.19,27,0,34.1,33,17,2,1.4,8.65,4.46,0.213,0.11,3.84,4.22,0.293,0.6709999999999999,0.337,0.263,95.7,0.21,83.8,,,,,0.20199999999999999,0.535,0.52
19962,2024,Joey Wentz,- - -,26,1,2,0.1,4.68,46,0,67.1,73,33,8,1.47,9.76,4.41,0.24,0.109,4.19,4.24,0.312,0.7190000000000001,0.361,0.37,93.7,,,0.191,85.8,0.13,79.4,0.21899999999999997,0.41100000000000003,1.07
13361,2024,Steven Matz,STL,33,1,2,0.1,5.08,12,7,44.1,33,15,7,1.44,6.7,3.05,0.174,0.079,4.88,4.5,0.316,0.6759999999999999,0.307,0.358,93.9,0.069,88.2,0.257,83.4,0.076,77.7,0.24100000000000002,0.401,1.42
19911,2024,Jose Suarez,LAA,26,1,2,0.1,6.02,22,3,52.1,56,27,7,1.61,9.63,4.64,0.233,0.113,4.54,4.42,0.342,0.639,0.47700000000000004,0.366,92.8,0.23199999999999998,82.0,0.24600000000000002,83.0,0.008,76.4,0.22899999999999998,0.405,1.2
11384,2024,Tommy Kahnle,NYY,34,0,2,0.1,2.11,50,0,42.2,46,19,5,1.15,9.7,4.01,0.257,0.106,4.01,3.55,0.234,0.795,0.321,0.27,94.2,0.057,86.3,0.727,87.5,,,0.14400000000000002,0.586,1.05
20167,2024,Kyle Muller,OAK,26,0,1,0.1,4.01,21,0,49.1,36,10,6,1.18,6.57,1.82,0.17800000000000002,0.05,3.96,4.03,0.282,0.672,0.43200000000000005,0.348,92.6,0.247,85.4,0.079,87.0,0.141,79.4,0.226,0.426,1.09
12777,2024,John Brebbia,- - -,34,0,6,0.1,5.86,59,0,55.1,67,19,11,1.36,10.9,3.09,0.27699999999999997,0.079,4.52,3.82,0.317,0.6709999999999999,0.373,0.45399999999999996,93.9,0.518,83.2,,,,,0.25,0.29600000000000004,1.79
19680,2024,Sixto Sanchez,MIA,25,0,3,0.1,6.06,14,7,35.2,17,14,3,1.6,4.29,3.53,0.105,0.086,4.74,5.3,0.32,0.556,0.43799999999999994,0.31,93.6,0.34,83.6,0.306,85.4,,,0.20600000000000002,0.484,0.76
19444,2024,Yohan Ramirez,- - -,29,0,5,0.1,6.2,38,0,45.0,45,17,4,1.47,9.0,3.4,0.21600000000000003,0.08199999999999999,4.26,4.58,0.346,0.594,0.34299999999999997,0.33799999999999997,94.6,0.292,81.7,,,0.139,81.5,0.223,0.43799999999999994,0.8
18674,2024,Jake Woodford,- - -,27,0,6,0.1,7.97,9,7,35.0,26,9,6,1.63,6.69,2.31,0.156,0.054000000000000006,4.94,4.78,0.341,0.446,0.395,0.375,91.5,0.282,80.8,0.05,85.5,,,0.273,0.35200000000000004,1.54
11804,2024,Hector Neris,- - -,35,10,5,0.0,4.1,62,0,59.1,64,28,8,1.4,9.71,4.25,0.24600000000000002,0.10800000000000001,4.28,4.23,0.297,0.732,0.40399999999999997,0.419,93.0,0.035,85.6,,,,,0.18100000000000002,0.4,1.21
12323,2024,Jacob Barnes,WSN,34,8,3,0.0,4.36,63,0,66.0,55,20,10,1.32,7.5,2.73,0.19899999999999998,0.07200000000000001,4.38,4.17,0.297,0.6990000000000001,0.406,0.381,95.4,0.034,83.6,,,,,0.243,0.376,1.36
15947,2024,Ryne Stanek,- - -,32,7,3,0.0,4.88,63,0,55.1,67,25,8,1.32,10.9,4.07,0.278,0.10400000000000001,4.14,4.18,0.29,0.679,0.418,0.483,97.7,0.166,88.1,,,,,0.18600000000000003,0.331,1.3
15552,2024,Chad Green,TOR,33,4,6,0.0,3.21,53,0,53.1,46,14,8,1.03,7.76,2.36,0.21899999999999997,0.067,4.29,4.44,0.236,0.8079999999999999,0.45899999999999996,0.5,95.5,,,,,0.39299999999999996,87.7,0.128,0.37200000000000005,1.35
15009,2024,Kyle Finnegan,WSN,32,3,8,0.0,3.68,65,0,63.2,60,24,9,1.34,8.48,3.39,0.221,0.08900000000000001,4.25,3.81,0.292,0.746,0.48100000000000004,0.319,97.2,0.054000000000000006,85.5,,,,,0.222,0.45899999999999996,1.27
14993,2024,Scott Barlow,CLE,31,3,3,0.0,4.25,63,0,55.0,68,31,6,1.36,11.13,5.07,0.282,0.129,4.02,3.78,0.288,0.737,0.326,0.312,91.3,0.451,81.0,,,0.21,77.3,0.217,0.47100000000000003,0.98
11486,2024,Robbie Ray,SFG,32,3,2,0.0,4.7,7,7,30.2,43,15,6,1.14,12.62,4.4,0.33299999999999996,0.11599999999999999,4.96,4.09,0.237,0.767,0.354,0.531,94.1,0.319,88.5,,,0.15,83.6,0.188,0.281,1.76
18498,2024,Kenta Maeda,DET,36,3,7,0.0,6.09,29,17,112.1,96,31,22,1.38,7.69,2.48,0.198,0.064,4.96,4.51,0.308,0.619,0.36,0.44,90.8,0.376,81.6,0.312,84.0,0.016,76.5,0.196,0.364,1.76
23499,2024,Keaton Winn,SFG,26,3,8,0.0,7.16,12,12,55.1,48,20,9,1.37,7.81,3.25,0.20199999999999999,0.084,4.85,4.07,0.299,0.534,0.48200000000000004,0.299,95.3,0.14,87.9,,,,,0.201,0.5,1.46
21537,2024,Daniel Lynch IV,KCR,27,2,0,0.0,3.32,16,3,43.1,39,14,6,0.99,8.1,2.91,0.22399999999999998,0.08,4.41,4.32,0.207,0.777,0.479,0.419,92.9,0.27399999999999997,86.0,0.212,84.8,0.059000000000000004,80.4,0.12,0.462,1.25
15047,2024,Austin Voth,SEA,32,2,5,0.0,3.69,68,0,61.0,61,18,9,1.05,9.0,2.66,0.24600000000000002,0.073,4.12,3.93,0.236,0.662,0.295,0.42700000000000005,93.6,0.23399999999999999,80.9,,,0.191,75.4,0.226,0.348,1.33
25595,2024,Xzavion Curry,- - -,25,2,2,0.0,4.64,16,5,42.2,28,7,8,1.05,5.91,1.48,0.163,0.040999999999999995,4.78,5.04,0.233,0.6509999999999999,0.431,0.555,92.1,0.344,84.7,,,0.139,73.9,0.212,0.23399999999999999,1.69
20132,2024,Adam Oller,MIA,29,2,4,0.0,5.31,8,8,42.1,36,22,7,1.54,7.65,4.68,0.19,0.11599999999999999,5.32,5.24,0.295,0.7340000000000001,0.38799999999999996,0.45299999999999996,93.8,0.262,85.6,0.07200000000000001,87.0,0.154,81.6,0.156,0.391,1.49
19206,2024,Dakota Hudson,COL,29,2,12,0.0,6.17,18,18,89.0,49,50,11,1.67,4.96,5.06,0.121,0.124,5.53,5.41,0.304,0.635,0.42,0.295,90.3,0.248,84.2,0.1,83.4,0.17,80.3,0.18100000000000002,0.523,1.11
13801,2024,Austin Adams,OAK,33,1,2,0.0,3.92,56,0,41.1,53,23,4,1.48,11.54,5.01,0.27699999999999997,0.12,4.47,4.64,0.347,0.789,0.314,0.386,93.5,0.738,87.7,,,,,0.248,0.366,0.87
20418,2024,Josh Fleming,PIT,28,1,1,0.0,4.02,25,3,31.1,17,14,3,1.53,4.88,4.02,0.12300000000000001,0.10099999999999999,4.76,4.87,0.301,0.6920000000000001,0.33,0.267,90.5,,,0.3,83.2,0.062,77.9,0.19,0.5429999999999999,0.86
9761,2024,Joe Kelly,LAD,36,1,1,0.0,4.78,35,0,32.0,35,16,4,1.47,9.84,4.5,0.245,0.11199999999999999,4.57,4.22,0.325,0.711,0.425,0.318,98.2,0.19899999999999998,90.3,0.069,88.5,0.196,87.6,0.212,0.47100000000000003,1.13
26419,2024,Bradley Blalock,- - -,23,1,3,0.0,5.87,7,6,30.2,20,20,4,1.79,5.87,5.87,0.136,0.136,5.61,6.09,0.304,0.675,0.425,0.415,93.5,0.218,85.3,,,0.105,79.5,0.217,0.368,1.17
22092,2024,Kyle Tyler,MIA,27,0,2,0.0,5.4,8,7,31.2,25,18,4,1.74,7.11,5.12,0.17600000000000002,0.127,5.03,4.72,0.351,0.7340000000000001,0.45899999999999996,0.28600000000000003,90.7,0.11199999999999999,82.2,0.01,86.0,0.284,77.0,0.214,0.5,1.14
18555,2024,Logan Allen,ARI,27,0,1,0.0,5.46,12,0,28.0,21,10,3,1.5,6.75,3.21,0.16399999999999998,0.078,4.35,4.57,0.315,0.6779999999999999,0.4,0.316,90.8,0.209,81.7,0.209,79.6,0.011000000000000001,78.0,0.27399999999999997,0.41100000000000003,0.96
19574,2024,JoJo Romero,STL,27,7,3,-0.1,3.36,65,0,59.0,51,16,8,1.15,7.78,2.44,0.21,0.066,4.27,3.84,0.27,0.809,0.39799999999999996,0.313,94.3,0.341,84.0,0.171,85.9,,,0.19899999999999998,0.488,1.22
22630,2024,Keider Montero,DET,23,6,6,-0.1,4.76,19,16,98.1,77,31,19,1.33,7.05,2.84,0.187,0.075,5.15,4.33,0.287,0.745,0.365,0.365,94.7,0.282,83.7,0.107,86.0,0.11800000000000001,78.8,0.243,0.392,1.74
18297,2024,Tyler Kinley,COL,33,6,1,-0.1,6.19,67,0,64.0,72,33,11,1.47,10.13,4.64,0.253,0.11599999999999999,4.79,4.23,0.299,0.645,0.331,0.401,95.9,0.629,89.5,0.035,87.2,,,0.22,0.379,1.55
18655,2024,A.J. Minter,ATL,30,5,4,-0.1,2.62,39,0,34.1,35,11,6,1.02,9.17,2.88,0.261,0.08199999999999999,4.45,3.76,0.222,0.9420000000000001,0.33299999999999996,0.424,94.6,0.345,89.5,0.17800000000000002,86.8,,,0.11800000000000001,0.45899999999999996,1.57
16502,2024,Ryan Yarbrough,- - -,32,5,2,-0.1,3.19,44,0,98.2,65,32,11,1.03,5.93,2.92,0.163,0.08,4.64,4.84,0.212,0.7909999999999999,0.294,0.38299999999999995,86.3,0.275,71.3,0.153,77.4,,,0.209,0.408,1.0
19409,2024,Dane Dunning,TEX,29,5,7,-0.1,5.31,26,15,95.0,91,40,18,1.44,8.62,3.79,0.21600000000000003,0.095,5.17,4.41,0.297,0.705,0.45399999999999996,0.381,89.7,0.23399999999999999,80.7,0.12300000000000001,85.0,0.047,75.6,0.18100000000000002,0.43799999999999994,1.71
11752,2024,Luke Jackson,- - -,32,4,3,-0.1,5.09,52,0,53.0,59,26,7,1.47,10.02,4.42,0.251,0.111,4.24,3.81,0.319,0.67,0.392,0.308,94.8,0.55,87.3,,,0.124,84.5,0.185,0.507,1.19
20629,2024,Tyler Phillips,PHI,26,4,1,-0.1,6.87,8,7,36.2,28,7,9,1.42,6.87,1.72,0.175,0.044000000000000004,5.57,4.27,0.316,0.628,0.40700000000000003,0.374,93.4,0.292,82.6,0.066,85.7,0.14400000000000002,81.0,0.203,0.423,2.21
23899,2024,Valente Bellozo,MIA,24,3,4,-0.1,3.67,13,13,68.2,44,21,15,1.31,5.77,2.75,0.149,0.071,5.73,5.47,0.254,0.8590000000000001,0.42100000000000004,0.515,89.3,0.111,78.0,0.14400000000000002,81.1,0.127,73.8,0.185,0.3,1.97
19249,2024,Seranthony Dominguez,- - -,29,3,4,-0.1,4.45,63,0,58.2,68,21,12,1.24,10.43,3.22,0.267,0.08199999999999999,4.68,4.01,0.263,0.7390000000000001,0.32899999999999996,0.475,97.9,0.39799999999999996,88.5,0.015,91.6,,,0.16699999999999998,0.358,1.84
31967,2024,Drew Thorpe,CHW,23,3,3,-0.1,5.48,9,9,44.1,25,21,8,1.26,5.08,4.26,0.132,0.111,5.87,5.81,0.2,0.611,0.371,0.475,91.0,0.171,81.1,0.355,81.7,0.006,78.5,0.163,0.36200000000000004,1.62
30094,2024,Jordan Wicks,CHC,24,2,4,-0.1,5.48,11,10,46.0,42,20,9,1.63,8.22,3.91,0.198,0.094,5.32,4.65,0.331,0.7140000000000001,0.392,0.39,92.4,0.099,84.6,0.258,82.3,0.061,78.5,0.21899999999999997,0.39,1.76
13781,2024,Alex Wood,OAK,33,1,3,-0.1,5.26,9,9,39.1,33,19,6,1.78,7.55,4.35,0.177,0.102,5.3,5.13,0.366,0.721,0.488,0.376,90.6,0.313,81.4,0.225,84.6,,,0.256,0.368,1.37
12718,2024,Adrian Houser,NYM,31,1,5,-0.1,5.84,23,7,69.1,45,32,8,1.53,5.84,4.15,0.146,0.10400000000000001,4.93,5.11,0.3,0.628,0.40399999999999997,0.33899999999999997,92.8,0.17300000000000001,83.3,0.127,84.1,0.087,79.7,0.17600000000000002,0.485,1.04
23252,2024,Spencer Howard,- - -,27,1,2,-0.1,6.21,9,3,29.0,27,14,5,2.0,8.38,4.34,0.188,0.09699999999999999,4.99,5.05,0.398,0.667,0.447,0.436,93.9,0.251,85.3,0.16899999999999998,80.2,0.069,75.7,0.17800000000000002,0.386,1.55
24993,2024,Kody Funderburk,MIN,27,1,0,-0.1,6.49,27,0,34.2,32,15,4,1.62,8.31,3.89,0.19899999999999998,0.09300000000000001,4.55,4.14,0.352,0.632,0.349,0.231,93.3,0.325,82.6,0.034,88.9,,,0.222,0.546,1.04
19835,2024,Gerson Garabito,TEX,28,0,2,-0.1,4.78,18,2,26.1,22,12,4,1.33,7.52,4.1,0.191,0.10400000000000001,5.29,5.1,0.26,0.7190000000000001,0.35100000000000003,0.408,93.1,0.049,89.0,0.11800000000000001,86.7,0.33899999999999997,82.1,0.25,0.342,1.37
12272,2024,Aaron Brooks,OAK,34,0,2,-0.1,5.06,5,4,26.2,12,8,4,1.54,4.05,2.7,0.10099999999999999,0.067,5.23,5.15,0.309,0.632,0.48,0.34,92.1,0.325,85.3,0.134,85.1,0.017,79.6,0.18600000000000003,0.474,1.35
15042,2024,Tim Mayza,- - -,32,0,2,-0.1,6.33,50,0,42.2,28,15,5,1.62,5.91,3.16,0.14400000000000002,0.077,4.5,4.68,0.336,0.5710000000000001,0.384,0.324,92.5,0.282,87.2,,,,,0.223,0.45299999999999996,1.05
21212,2024,J.P. France,HOU,29,0,3,-0.1,7.46,5,5,25.1,22,12,5,1.7,7.82,4.26,0.182,0.099,5.53,5.6,0.321,0.622,0.326,0.512,92.2,0.03,78.5,0.22699999999999998,82.4,0.193,74.3,0.198,0.29100000000000004,1.78
10197,2024,Shelby Miller,DET,33,6,8,-0.2,4.53,51,0,55.2,49,13,9,0.97,7.92,2.1,0.218,0.057999999999999996,4.48,4.36,0.215,0.603,0.41100000000000003,0.462,93.5,0.20600000000000002,88.3,,,,,0.139,0.39899999999999997,1.46
19990,2024,Bryse Wilson,MIL,26,5,4,-0.2,4.04,34,9,104.2,82,31,20,1.27,7.05,2.67,0.18600000000000003,0.07,5.09,4.61,0.269,0.807,0.44299999999999995,0.43,93.3,,,0.040999999999999995,87.9,0.139,80.4,0.192,0.37799999999999995,1.72
13761,2024,Chris Stratton,KCR,33,4,3,-0.2,5.55,57,0,58.1,44,33,5,1.47,6.79,5.09,0.171,0.128,4.62,5.17,0.279,0.622,0.379,0.364,91.8,0.20600000000000002,86.1,0.1,85.1,0.22399999999999998,79.4,0.188,0.449,0.77
13767,2024,JT Chargois,- - -,33,3,1,-0.2,2.23,36,0,36.1,30,13,6,1.02,7.43,3.22,0.205,0.08900000000000001,4.9,4.58,0.189,0.98,0.406,0.436,95.0,0.431,85.6,0.004,85.0,,,0.198,0.366,1.49
21045,2024,Seth Martinez,HOU,29,3,2,-0.2,3.59,44,0,52.2,36,18,7,1.27,6.15,3.08,0.162,0.081,4.78,4.95,0.268,0.768,0.402,0.41,90.5,0.319,79.2,0.146,84.8,,,0.18600000000000003,0.40399999999999997,1.2
18337,2024,Nick Anderson,KCR,33,3,1,-0.2,4.04,37,0,35.2,29,15,6,1.4,7.32,3.79,0.19,0.098,5.07,4.75,0.284,0.7979999999999999,0.37,0.40700000000000003,94.9,,,0.059000000000000004,88.2,0.455,81.8,0.19399999999999998,0.39799999999999996,1.51
13580,2024,Steven Okert,MIN,32,3,2,-0.2,5.09,44,1,35.1,33,16,6,1.5,8.41,4.08,0.20600000000000002,0.1,5.12,4.88,0.304,0.7140000000000001,0.287,0.442,92.9,0.593,81.1,0.078,88.9,,,0.231,0.327,1.53
19569,2024,David Bednar,PIT,29,3,8,-0.2,5.77,62,0,57.2,58,28,9,1.42,9.05,4.37,0.221,0.107,4.8,4.87,0.274,0.622,0.39299999999999996,0.47100000000000003,97.3,,,,,0.204,77.3,0.159,0.371,1.4
5448,2024,Jesse Chavez,ATL,40,2,2,-0.2,3.13,46,0,63.1,55,19,10,1.25,7.82,2.7,0.20800000000000002,0.07200000000000001,4.43,3.88,0.279,0.8029999999999999,0.344,0.335,90.8,0.016,81.5,0.133,85.2,0.07,75.7,0.23399999999999999,0.431,1.42
13528,2024,Matt Bowman,- - -,33,1,0,-0.2,4.4,25,1,30.2,24,13,5,1.27,7.04,3.82,0.182,0.098,5.19,4.79,0.239,0.765,0.409,0.376,92.2,0.258,82.8,,,,,0.183,0.441,1.47
19374,2024,Walker Buehler,LAD,29,1,6,-0.2,5.38,16,16,75.1,64,28,16,1.55,7.65,3.35,0.18600000000000003,0.081,5.54,4.49,0.316,0.703,0.36,0.35100000000000003,95.0,0.095,83.0,0.052000000000000005,90.1,0.192,78.0,0.19399999999999998,0.455,1.91
31827,2024,Zebby Matthews,MIN,24,1,4,-0.2,6.69,9,9,37.2,43,11,11,1.65,10.27,2.63,0.243,0.062,5.72,4.05,0.364,0.679,0.42100000000000004,0.43799999999999994,94.9,0.258,87.2,0.079,85.8,0.071,81.8,0.182,0.38,2.63
17610,2024,Tanner Rainey,WSN,31,0,0,-0.2,4.76,50,0,51.0,44,29,8,1.49,7.76,5.12,0.19,0.126,5.42,5.9,0.267,0.7559999999999999,0.429,0.556,94.1,0.27699999999999997,86.6,0.013999999999999999,85.7,,,0.163,0.281,1.41
16401,2024,Yonny Chirinos,MIA,30,0,2,-0.2,6.3,6,6,30.0,25,13,7,1.87,7.5,3.9,0.174,0.09,6.13,5.52,0.375,0.772,0.34,0.47100000000000003,92.9,0.38799999999999996,85.3,,,,,0.16699999999999998,0.363,2.1
14416,2024,Yunior Marte,PHI,29,0,0,-0.2,6.92,23,0,26.0,23,15,5,1.88,7.96,5.19,0.18100000000000002,0.11800000000000001,5.63,4.58,0.345,0.643,0.42700000000000005,0.281,96.5,0.41700000000000004,85.5,0.06,90.0,,,0.27,0.449,1.73
27669,2024,Tanner Gordon,COL,26,0,6,-0.2,8.65,8,8,34.1,26,6,10,1.72,6.82,1.57,0.163,0.038,6.14,4.51,0.371,0.574,0.365,0.402,92.1,0.28300000000000003,85.0,0.191,83.9,0.027999999999999997,79.9,0.221,0.377,2.62
30146,2024,Jack Leiter,TEX,24,0,3,-0.2,8.83,9,6,35.2,31,17,7,1.71,7.82,4.29,0.179,0.098,5.66,5.27,0.322,0.461,0.434,0.43200000000000005,96.4,0.29100000000000004,86.9,0.057999999999999996,89.5,0.114,81.4,0.18600000000000003,0.381,1.77
20349,2024,Zack Kelly,BOS,29,6,3,-0.3,3.97,49,3,56.2,61,27,10,1.25,9.69,4.29,0.253,0.11199999999999999,4.84,3.94,0.241,0.7120000000000001,0.311,0.34700000000000003,96.6,0.272,82.3,0.209,83.6,,,0.18,0.473,1.59
11760,2024,Drew Smyly,CHC,35,4,8,-0.3,3.84,50,0,58.2,56,25,10,1.4,8.59,3.84,0.218,0.09699999999999999,4.91,4.57,0.288,0.789,0.382,0.429,92.7,,,,,0.486,80.1,0.218,0.353,1.53
30226,2024,Spencer Bivens,SFG,30,3,1,-0.3,3.14,27,2,48.2,37,11,9,1.19,6.84,2.03,0.183,0.054000000000000006,4.79,3.97,0.264,0.841,0.366,0.336,94.4,0.23800000000000002,81.0,0.135,88.6,,,0.125,0.539,1.66
27474,2024,Max Meyer,MIA,25,3,5,-0.3,5.68,11,11,57.0,46,19,14,1.42,7.26,3.0,0.185,0.077,5.9,4.43,0.289,0.7140000000000001,0.47200000000000003,0.361,94.0,0.40700000000000003,88.2,0.179,86.8,,,0.139,0.5,2.21
21306,2024,Jake Latz,TEX,28,2,3,-0.3,3.71,46,0,43.2,40,27,6,1.51,8.24,5.56,0.20800000000000002,0.141,5.04,5.2,0.28,0.802,0.40299999999999997,0.45899999999999996,95.0,0.22899999999999998,83.5,0.226,86.0,0.05,76.4,0.18,0.361,1.24
26790,2024,Angel Chivilli,COL,21,2,3,-0.3,4.55,30,0,31.2,28,10,7,1.29,7.96,2.84,0.21100000000000002,0.075,5.31,3.92,0.276,0.7759999999999999,0.46799999999999997,0.33,96.2,0.182,87.5,,,,,0.17,0.5,1.99
