pitch_type,avg_velocity,avg_spin_rate,avg_horizontal_break,avg_vertical_break,avg_plate_x,avg_plate_z,zone_distribution
EP,44.79788732394366,1088.8169014084508,-0.20176056338028167,1.3931690140845072,0.1195774647887324,3.1135915492957746,"{11.0: 0.28169014084507044, 12.0: 0.20422535211267606, 14.0: 0.16901408450704225, 5.0: 0.06338028169014084, 2.0: 0.04929577464788732, 6.0: 0.04929577464788732, 9.0: 0.04225352112676056, 1.0: 0.04225352112676056, 13.0: 0.035211267605633804, 3.0: 0.028169014084507043, 8.0: 0.02112676056338028, 7.0: 0.007042253521126761, 4.0: 0.007042253521126761}"
FA,67.135546875,1677.62890625,-0.5790234375,1.465390625,0.0741015625,2.80078125,"{11.0: 0.2109375, 12.0: 0.1328125, 14.0: 0.125, 3.0: 0.09375, 2.0: 0.078125, 13.0: 0.06640625, 1.0: 0.0625, 6.0: 0.0625, 5.0: 0.05859375, 4.0: 0.04296875, 9.0: 0.03125, 8.0: 0.0234375, 7.0: 0.01171875}"
FC,89.56067897165458,2389.732474964235,0.13211272247857614,0.6403625576796308,0.20033509118874973,2.3658031201933643,"{14.0: 0.2038013623379477, 12.0: 0.1007470885519666, 13.0: 0.08723357503845308, 6.0: 0.08646451329378159, 11.0: 0.08514612173148758, 5.0: 0.08097121511755657, 9.0: 0.06416172269830807, 2.0: 0.05943748626675456, 8.0: 0.05394418809052955, 3.0: 0.05218633267413755, 4.0: 0.04932981762250055, 1.0: 0.043946385409800046, 7.0: 0.03263019116677653}"
FF,94.25717695900363,2277.0304825758167,-0.23861624286455632,1.276987545407369,-0.02923845355474831,2.8110467047223664,"{11.0: 0.17932018681888948, 12.0: 0.13557343020238713, 5.0: 0.087519460300986, 2.0: 0.08469122989102232, 14.0: 0.07376751427088739, 6.0: 0.06829268292682927, 1.0: 0.06782563570316555, 4.0: 0.06741048261546445, 13.0: 0.06196159833938765, 3.0: 0.06120913336792942, 8.0: 0.04351323300467047, 9.0: 0.037052413077322266, 7.0: 0.03186299948105864}"
FO,82.43425925925925,1159.8333333333333,-0.5416666666666666,0.07212962962962963,0.08324074074074074,0.952962962962963,"{14.0: 0.49074074074074076, 13.0: 0.2777777777777778, 7.0: 0.07407407407407407, 9.0: 0.037037037037037035, 11.0: 0.037037037037037035, 5.0: 0.018518518518518517, 6.0: 0.018518518518518517, 12.0: 0.018518518518518517, 8.0: 0.018518518518518517, 4.0: 0.009259259259259259}"
FS,86.81666666666668,1321.0413739266198,-0.7882281931464175,0.2564096573208723,-0.1915809968847352,1.6867367601246106,"{14.0: 0.2675233644859813, 13.0: 0.2601246105919003, 11.0: 0.09345794392523364, 8.0: 0.08839563862928349, 7.0: 0.08489096573208722, 4.0: 0.050623052959501556, 5.0: 0.041666666666666664, 9.0: 0.038551401869158876, 1.0: 0.025311526479750778, 6.0: 0.01791277258566978, 2.0: 0.012850467289719626, 12.0: 0.011682242990654205, 3.0: 0.007009345794392523}"
KC,81.85301455301455,2456.9374739474783,0.4246777546777547,-0.7805862785862786,0.12328066528066528,1.7125821205821208,"{14.0: 0.3230769230769231, 13.0: 0.1683991683991684, 8.0: 0.08565488565488566, 11.0: 0.06070686070686071, 9.0: 0.05945945945945946, 7.0: 0.05654885654885655, 5.0: 0.05072765072765073, 6.0: 0.047401247401247404, 4.0: 0.04490644490644491, 12.0: 0.035343035343035345, 1.0: 0.026195426195426197, 2.0: 0.02577962577962578, 3.0: 0.0158004158004158}"
KN,76.35675675675675,408.5945945945946,-0.2772972972972973,-0.3427027027027027,-0.22027027027027027,2.15,"{14.0: 0.21621621621621623, 13.0: 0.16216216216216217, 11.0: 0.16216216216216217, 8.0: 0.13513513513513514, 1.0: 0.10810810810810811, 5.0: 0.05405405405405406, 2.0: 0.05405405405405406, 7.0: 0.05405405405405406, 9.0: 0.02702702702702703, 4.0: 0.02702702702702703}"
PO,90.75,2278.2,-0.693,1.221,0.37799999999999995,4.174,"{12.0: 0.6, 11.0: 0.4}"
SC,79.85454545454546,2091.4545454545455,-0.6663636363636364,-0.22,-0.7363636363636363,2.7345454545454544,"{11.0: 0.45454545454545453, 5.0: 0.18181818181818182, 4.0: 0.09090909090909091, 8.0: 0.09090909090909091, 13.0: 0.09090909090909091, 1.0: 0.09090909090909091}"
SI,93.50597126929674,2145.6469988188555,-0.5407048292865949,0.6523197727394544,-0.10157152811277269,2.355033499490808,"{13.0: 0.1304068178163692, 11.0: 0.12397491558128317, 14.0: 0.12306372943131265, 5.0: 0.0880098622500938, 4.0: 0.08141716245913062, 8.0: 0.0749316610387522, 12.0: 0.0694109449536367, 6.0: 0.06683818405960229, 9.0: 0.05777992174518947, 7.0: 0.05627914455700273, 1.0: 0.047435278983759446, 2.0: 0.0472744814278823, 3.0: 0.03317789569598542}"
SL,85.40108859406133,2393.8268828197265,0.20903630266802742,0.1282135393886378,0.20568061427807746,1.8736701171210577,"{14.0: 0.307722214122564, 13.0: 0.1504106526704573, 8.0: 0.07484084171647956, 9.0: 0.07318851144481703, 5.0: 0.06570442727316907, 6.0: 0.057005394372357486, 11.0: 0.04932691840404335, 4.0: 0.04772318608154736, 7.0: 0.04641104145405064, 12.0: 0.04524469067405355, 2.0: 0.03309520338241726, 3.0: 0.025027943820770764, 1.0: 0.024298974583272587}"
ST,81.9416130550761,2547.9273013375296,0.5823442648674094,0.09618233171190962,0.2949286050525655,1.9506558920445631,"{14.0: 0.32873058214341755, 13.0: 0.12490193001726031, 9.0: 0.0702965636278048, 5.0: 0.06778597206966891, 8.0: 0.06747214812490193, 6.0: 0.06182331711909619, 11.0: 0.05648831005805743, 12.0: 0.05366389455515456, 4.0: 0.04503373607406245, 7.0: 0.039855640985407184, 2.0: 0.032637690255766516, 1.0: 0.02730268319472776, 3.0: 0.024007531774674407}"
SV,80.88308823529412,2579.0710784313724,-0.24784313725490198,-0.34311274509803924,-0.004338235294117646,1.9693382352941178,"{13.0: 0.19117647058823528, 14.0: 0.18872549019607843, 5.0: 0.10049019607843138, 9.0: 0.07598039215686274, 7.0: 0.07352941176470588, 4.0: 0.07107843137254902, 8.0: 0.06862745098039216, 12.0: 0.058823529411764705, 11.0: 0.05392156862745098, 6.0: 0.04656862745098039, 2.0: 0.03431372549019608, 3.0: 0.0196078431372549, 1.0: 0.01715686274509804}"
CH,85.33794923347575,1785.0144194282823,-0.3656823322442825,0.4328072379994974,-0.08256597134958533,1.7944508670520232,"{13.0: 0.25408394068861523, 14.0: 0.24327720532797184, 8.0: 0.07941693892937925, 7.0: 0.06911284242271927, 11.0: 0.06835888414174415, 9.0: 0.0545363156572003, 4.0: 0.052777079668258356, 5.0: 0.04925860769037447, 12.0: 0.046242774566473986, 6.0: 0.032168886654938424, 1.0: 0.02060819301331993, 2.0: 0.017089721035436038, 3.0: 0.013068610203568736}"
CS,70.6,2269.0,0.42,-1.11,-0.85,1.84,{13.0: 1.0}
CU,78.80137592137592,2525.2895389191867,0.37395577395577395,-0.8203341523341524,0.027425061425061428,1.8462604422604423,"{14.0: 0.26044226044226043, 13.0: 0.19164619164619165, 11.0: 0.07911547911547911, 8.0: 0.07911547911547911, 5.0: 0.060933660933660934, 9.0: 0.056511056511056514, 7.0: 0.05454545454545454, 4.0: 0.05307125307125307, 6.0: 0.04864864864864865, 12.0: 0.041277641277641275, 2.0: 0.025552825552825554, 1.0: 0.025552825552825554, 3.0: 0.023587223587223587}"
EP,49.8,1360.0,-0.17,1.55,0.52,3.71,{12.0: 1.0}
FA,60.14444444444444,1651.0,-0.6033333333333333,1.4333333333333333,0.18888888888888888,2.81,"{5.0: 0.3333333333333333, 12.0: 0.2222222222222222, 2.0: 0.1111111111111111, 14.0: 0.1111111111111111, 3.0: 0.1111111111111111, 11.0: 0.1111111111111111}"
FC,88.79688203150111,2354.0901077375124,0.12601735776277725,0.6648087431693989,0.1790421086467374,2.4230633236901316,"{14.0: 0.18836387013821923, 12.0: 0.11861137897782063, 13.0: 0.0935390549662488, 11.0: 0.09032465445194471, 6.0: 0.07521697203471553, 5.0: 0.07168113146898103, 2.0: 0.06814529090324654, 9.0: 0.05978784956605593, 3.0: 0.05625200900032144, 8.0: 0.05014464802314368, 4.0: 0.04885888781742205, 1.0: 0.04210864673738348, 7.0: 0.03696560591449695}"
FF,94.06547884187081,2263.012778449318,-0.2695331505910571,1.324575124207641,-0.003236251499057735,2.7922614356690083,"{11.0: 0.1759465478841871, 12.0: 0.13782765119068013, 2.0: 0.08660270686996745, 5.0: 0.08309062874764434, 14.0: 0.08214836388555764, 6.0: 0.07204043172862772, 1.0: 0.06578721946205242, 4.0: 0.06467363371594997, 3.0: 0.06064759294157958, 13.0: 0.05936268631146137, 8.0: 0.04428644851807435, 9.0: 0.03443549768716807, 7.0: 0.03315059105704985}"
FO,83.08695652173913,892.5217391304348,0.11717391304347825,0.1973913043478261,0.3130434782608696,2.0643478260869568,"{14.0: 0.2826086956521739, 12.0: 0.10869565217391304, 6.0: 0.10869565217391304, 13.0: 0.08695652173913043, 11.0: 0.08695652173913043, 5.0: 0.06521739130434782, 9.0: 0.06521739130434782, 8.0: 0.06521739130434782, 2.0: 0.043478260869565216, 1.0: 0.043478260869565216, 3.0: 0.021739130434782608, 4.0: 0.021739130434782608}"
FS,85.64698672114402,1304.8769389865563,-0.778917262512768,0.24614913176710929,-0.15710929519918285,1.6549540347293157,"{13.0: 0.278855975485189, 14.0: 0.27374872318692545, 11.0: 0.09601634320735444, 8.0: 0.07967313585291114, 4.0: 0.06230847803881512, 7.0: 0.05720122574055159, 9.0: 0.04698672114402452, 5.0: 0.03881511746680286, 1.0: 0.018386108273748723, 6.0: 0.018386108273748723, 2.0: 0.012257405515832482, 12.0: 0.009193054136874362, 3.0: 0.008171603677221655}"
KC,81.23778501628665,2450.4315960912054,0.39003257328990226,-0.8164983713355048,0.06221498371335505,1.7120684039087948,"{14.0: 0.3127035830618892, 13.0: 0.18566775244299674, 8.0: 0.09120521172638436, 7.0: 0.06026058631921824, 5.0: 0.05374592833876222, 11.0: 0.05211726384364821, 9.0: 0.050488599348534204, 1.0: 0.04560260586319218, 4.0: 0.04071661237785016, 2.0: 0.03420195439739414, 12.0: 0.030944625407166124, 6.0: 0.02768729641693811, 3.0: 0.014657980456026058}"
PO,89.55000000000001,2125.5,0.19499999999999995,1.34,0.6825000000000001,4.779999999999999,"{12.0: 0.75, 11.0: 0.25}"
SC,80.8,2028.2,-1.078,-0.0020000000000000018,-0.694,2.41,"{4.0: 0.2, 3.0: 0.2, 11.0: 0.2, 8.0: 0.2, 13.0: 0.2}"
SI,93.28347450855041,2140.7062449310624,-0.4389004315167013,0.6667620265302862,-0.08148154067444462,2.395421128336263,"{11.0: 0.12753715838261148, 13.0: 0.12322199136966597, 14.0: 0.12034521336103564, 5.0: 0.0915774332747323, 4.0: 0.07527569122582707, 12.0: 0.07511587022534762, 8.0: 0.0695221352085664, 6.0: 0.06376857919130574, 7.0: 0.05801502317404507, 9.0: 0.056576634169729904, 2.0: 0.052261467156784404, 1.0: 0.04842576314527729, 3.0: 0.03835704011507112}"
SL,85.19516616314199,2403.9972847787894,0.19488153919542056,0.1523787565590714,0.18657020193989504,1.9603005247257115,"{14.0: 0.2922563205597074, 13.0: 0.13595166163141995, 9.0: 0.0748926697408173, 5.0: 0.0748926697408173, 8.0: 0.0713944983304182, 11.0: 0.06217204643027508, 6.0: 0.056288758149149305, 12.0: 0.05231356336460487, 4.0: 0.04674829066624265, 7.0: 0.041978056924789314, 2.0: 0.031483542693591986, 1.0: 0.030052472571155987, 3.0: 0.029575449197010655}"
ST,81.6844414893617,2570.6343552750227,0.5317597517730497,0.14221631205673757,0.20511524822695035,1.9924645390070923,"{14.0: 0.28900709219858156, 13.0: 0.14184397163120568, 5.0: 0.07446808510638298, 9.0: 0.07180851063829788, 6.0: 0.0625, 11.0: 0.05895390070921986, 8.0: 0.05851063829787234, 4.0: 0.05629432624113475, 12.0: 0.04654255319148936, 7.0: 0.04565602836879433, 2.0: 0.03634751773049645, 3.0: 0.02969858156028369, 1.0: 0.028368794326241134}"
SV,82.41382113821138,2440.294736842105,0.900650406504065,-0.37414634146341463,0.4847967479674797,1.8226016260162603,"{14.0: 0.43902439024390244, 9.0: 0.08130081300813008, 6.0: 0.08130081300813008, 5.0: 0.06504065040650407, 8.0: 0.06504065040650407, 13.0: 0.06504065040650407, 4.0: 0.056910569105691054, 11.0: 0.04878048780487805, 1.0: 0.024390243902439025, 3.0: 0.024390243902439025, 12.0: 0.024390243902439025, 7.0: 0.016260162601626018, 2.0: 0.008130081300813009}"
CH,85.47748228501443,1817.682793325682,-0.32767736855918117,0.43506954772110923,-0.048821625404601526,1.8273186947773599,"{14.0: 0.2492345376607471, 13.0: 0.24162365497331817, 8.0: 0.08476948648412212, 7.0: 0.07085994226226927, 11.0: 0.06911031405826262, 9.0: 0.06666083457265332, 4.0: 0.046715073046977515, 5.0: 0.04584025894497419, 12.0: 0.0450529262531712, 6.0: 0.03551745254133497, 1.0: 0.017408800629866154, 2.0: 0.014609395503455516, 3.0: 0.01259732306884787}"
CU,79.40262795645101,2569.9196654840343,0.37841822049806034,-0.7526417219371793,0.054525090727067946,1.8709360530596921,"{14.0: 0.262670504317357, 13.0: 0.18132899511950945, 8.0: 0.08371918408209235, 11.0: 0.07082968339381805, 5.0: 0.0661994744087098, 9.0: 0.06444750344137154, 7.0: 0.056939056438493306, 4.0: 0.047052934551370294, 6.0: 0.04655237141784507, 12.0: 0.042547866349643346, 1.0: 0.029282943311225128, 2.0: 0.02903266174446252, 3.0: 0.019396821424102116}"
EP,48.25393258426967,1258.2359550561798,-0.4793258426966292,1.4089887640449439,-0.4357303370786517,3.5137078651685396,"{11.0: 0.34831460674157305, 12.0: 0.19101123595505617, 1.0: 0.11235955056179775, 13.0: 0.06741573033707865, 2.0: 0.06741573033707865, 3.0: 0.056179775280898875, 4.0: 0.0449438202247191, 5.0: 0.033707865168539325, 8.0: 0.02247191011235955, 7.0: 0.02247191011235955, 14.0: 0.02247191011235955, 9.0: 0.011235955056179775}"
FA,68.6,1740.432098765432,0.14457446808510638,1.3736170212765957,0.0978723404255319,2.8876595744680853,"{11.0: 0.18085106382978725, 12.0: 0.18085106382978725, 14.0: 0.11702127659574468, 13.0: 0.09574468085106383, 3.0: 0.09574468085106383, 5.0: 0.0851063829787234, 2.0: 0.07446808510638298, 8.0: 0.0425531914893617, 4.0: 0.031914893617021274, 9.0: 0.031914893617021274, 6.0: 0.02127659574468085, 1.0: 0.02127659574468085, 7.0: 0.02127659574468085}"
FC,89.7799424184261,2401.359037697347,0.12657959270711164,0.6717283292461883,0.18653161317837721,2.442202793474784,"{14.0: 0.18989231261328499, 12.0: 0.10854035611472439, 11.0: 0.09180083164516473, 13.0: 0.08668301524682802, 6.0: 0.0855101823222092, 5.0: 0.08348437999786758, 2.0: 0.060774069730248424, 9.0: 0.05853502505597612, 3.0: 0.05480328393218893, 8.0: 0.05299072395777801, 4.0: 0.04765966520951061, 1.0: 0.04510075701034225, 7.0: 0.03422539716387674}"
FF,94.3696822300024,2304.2352339967724,-0.24517438597428978,1.2929323569500495,0.004701606221770852,2.8460408370526764,"{11.0: 0.17096506935350242, 12.0: 0.14057781222438998, 5.0: 0.08979875457679665, 2.0: 0.08800812464922361, 14.0: 0.07782558729989042, 6.0: 0.06919314749979956, 1.0: 0.06676109789667799, 4.0: 0.06569206510409707, 3.0: 0.06486356468984686, 13.0: 0.05409305930459417, 8.0: 0.04326910227971243, 9.0: 0.03813774487532405, 7.0: 0.0308148702461448}"
FO,79.15,737.7,-0.4516666666666667,-0.154,-0.013666666666666683,1.884,"{14.0: 0.36666666666666664, 11.0: 0.2, 13.0: 0.13333333333333333, 7.0: 0.1, 5.0: 0.1, 8.0: 0.06666666666666667, 2.0: 0.03333333333333333}"
FS,86.49762954796032,1308.954507628294,-0.7147243660418964,0.2351819184123484,-0.16613285556780596,1.7385391400220507,"{13.0: 0.2615766262403528, 14.0: 0.25964718853362734, 11.0: 0.08682469680264608, 7.0: 0.07662624035281147, 8.0: 0.07386990077177508, 4.0: 0.05981256890848952, 9.0: 0.04961411245865491, 5.0: 0.04437706725468578, 6.0: 0.023153252480705624, 12.0: 0.021223814773980155, 1.0: 0.020672546857772877, 2.0: 0.014608599779492833, 3.0: 0.007993384785005513}"
KC,81.92040549378679,2394.1720078482667,0.32332243296272073,-0.7500981033355135,0.09230215827338129,1.6624198822759975,"{14.0: 0.2995421844342708, 13.0: 0.20732504905166776, 8.0: 0.08044473512099411, 9.0: 0.07848266841072596, 5.0: 0.06278613472858077, 7.0: 0.052975801177240024, 11.0: 0.041857423152387184, 6.0: 0.03727926749509483, 4.0: 0.03597122302158273, 12.0: 0.034009156311314584, 2.0: 0.028122956180510136, 3.0: 0.025506867233485938, 1.0: 0.015696533682145193}"
KN,76.35059760956176,253.73640167364016,-0.43247011952191233,-0.3264143426294821,-0.38892430278884466,2.375059760956175,"{11.0: 0.24302788844621515, 13.0: 0.16733067729083664, 14.0: 0.1593625498007968, 5.0: 0.07569721115537849, 1.0: 0.055776892430278883, 8.0: 0.055776892430278883, 7.0: 0.055776892430278883, 4.0: 0.05179282868525897, 9.0: 0.03187250996015936, 6.0: 0.03187250996015936, 12.0: 0.027888446215139442, 2.0: 0.02390438247011952, 3.0: 0.0199203187250996}"
PO,90.12857142857142,2165.714285714286,-0.7942857142857144,0.9642857142857143,-1.487142857142857,4.3428571428571425,"{11.0: 0.7142857142857143, 12.0: 0.2857142857142857}"
SI,93.404595458733,2148.0025801493193,-0.5004031864737442,0.6186181108762803,-0.07114181975830489,2.3700162575191026,"{13.0: 0.1322820137646995, 14.0: 0.12426163767409093, 11.0: 0.1065951335826153, 5.0: 0.0903918062103723, 4.0: 0.08096244513087303, 8.0: 0.07749417438898824, 12.0: 0.0737549449953937, 6.0: 0.06822738850051482, 7.0: 0.06459654256760418, 9.0: 0.05706389205007316, 2.0: 0.045792012138947596, 1.0: 0.042919850430824254, 3.0: 0.03565815856500298}"
SL,85.65927851981607,2444.930446266439,0.21358276768119117,0.12258484782132692,0.2531722137070287,1.888996606087147,"{14.0: 0.3214363915042698, 13.0: 0.13663236260126999, 9.0: 0.07942850886796585, 8.0: 0.07253120210203635, 5.0: 0.06798773812130501, 6.0: 0.06054302605649223, 4.0: 0.047241077293628204, 7.0: 0.04718633676373987, 12.0: 0.04603678563608496, 11.0: 0.045160937157871686, 2.0: 0.029614626669586162, 1.0: 0.023155244142763303, 3.0: 0.023045763082986642}"
ST,81.82486109132354,2576.8522579714327,0.6808476991024363,0.12169112409175095,0.3383758370138196,1.9973728451346344,"{14.0: 0.3377974070380396, 13.0: 0.1122667046587833, 9.0: 0.07579427268841715, 6.0: 0.06639122382105712, 8.0: 0.06610628294628865, 5.0: 0.06567887163413591, 12.0: 0.05513605926770195, 11.0: 0.054993588830317706, 4.0: 0.048297478273258296, 7.0: 0.042883601652657075, 1.0: 0.025929619603932183, 2.0: 0.02521726741701097, 3.0: 0.023507622168400057}"
SV,81.64005681818182,2514.7005988023952,0.4481818181818182,-0.4231818181818182,0.09954545454545455,1.8890056818181817,"{14.0: 0.2784090909090909, 13.0: 0.20454545454545456, 5.0: 0.08238636363636363, 8.0: 0.07386363636363637, 6.0: 0.07102272727272728, 7.0: 0.056818181818181816, 4.0: 0.05113636363636364, 9.0: 0.045454545454545456, 12.0: 0.04261363636363636, 11.0: 0.04261363636363636, 2.0: 0.022727272727272728, 3.0: 0.019886363636363636, 1.0: 0.008522727272727272}"
CH,85.48627630375114,1796.8316476645825,-0.3396605672461116,0.4296825251601098,-0.08537419945105215,1.8227493138151878,"{13: 0.2586459286367795, 14: 0.24025617566331198, 8: 0.08170173833485819, 11: 0.07429094236047576, 7: 0.07145471180237878, 9: 0.06120768526989936, 4: 0.05004574565416285, 12: 0.04437328453796889, 5: 0.04382433668801464, 6: 0.03494967978042086, 1: 0.017017383348581886, 2: 0.011985361390667887, 3: 0.010247026532479414}"
CS,67.52857142857142,2094.0,0.26857142857142857,-0.6942857142857142,0.43285714285714283,1.5571428571428572,"{14: 0.42857142857142855, 4: 0.2857142857142857, 7: 0.14285714285714285, 6: 0.14285714285714285}"
CU,79.65629629629629,2574.2234308393354,0.37656209150326797,-0.7662265795206972,0.05693100944081337,1.7767465504720406,"{14: 0.28932461873638343, 13: 0.18358750907770516, 8: 0.0832244008714597, 11: 0.0691358024691358, 9: 0.0634713144517066, 5: 0.06274509803921569, 7: 0.06013071895424837, 4: 0.050544662309368195, 6: 0.04531590413943355, 12: 0.030791575889615105, 1: 0.023238925199709513, 2: 0.022948438634713145, 3: 0.015541031227305737}"
EP,50.269444444444446,1240.2962962962963,-0.35805555555555557,1.3964814814814814,-0.004259259259259263,3.2832407407407405,"{11: 0.2962962962962963, 12: 0.1574074074074074, 14: 0.12037037037037036, 3: 0.06481481481481481, 1: 0.06481481481481481, 4: 0.06481481481481481, 9: 0.05555555555555555, 13: 0.05555555555555555, 6: 0.037037037037037035, 5: 0.037037037037037035, 2: 0.027777777777777776, 8: 0.009259259259259259, 7: 0.009259259259259259}"
FA,67.76352941176471,1587.5764705882352,-0.4345882352941176,1.178705882352941,0.3509411764705882,2.3851764705882355,"{14: 0.2823529411764706, 12: 0.11764705882352941, 5: 0.10588235294117647, 11: 0.09411764705882353, 2: 0.08235294117647059, 13: 0.058823529411764705, 9: 0.047058823529411764, 4: 0.047058823529411764, 1: 0.047058823529411764, 6: 0.03529411764705882, 7: 0.03529411764705882, 3: 0.023529411764705882, 8: 0.023529411764705882}"
FC,89.54293282236249,2379.4863394172994,0.12846708746618576,0.6561643372407574,0.17268823264201982,2.4463818755635707,"{14: 0.19048692515779983, 12: 0.10978358881875563, 11: 0.10099188458070334, 13: 0.08712804328223625, 5: 0.07889990982867448, 6: 0.07540577096483318, 2: 0.06481064021641118, 9: 0.05703336339044184, 3: 0.05387736699729486, 4: 0.0527502254283138, 8: 0.049932371505861134, 1: 0.0422678088367899, 7: 0.03663210099188458}"
FF,94.40666417931865,2298.202025740174,-0.276799357116207,1.2816152455299485,-0.0029145021955629537,2.8586640071176417,"{11: 0.17475533105645324, 12: 0.14186493700312833, 2: 0.08991763051402003, 5: 0.08650231036363115, 14: 0.07792095973366243, 6: 0.07131992078753265, 1: 0.07088941824756766, 4: 0.0665556926785868, 3: 0.0636282754068249, 13: 0.05111500157850931, 8: 0.04075424045001866, 9: 0.035329908446459835, 7: 0.02944637373360503}"
FO,83.07083333333334,1188.3333333333333,-0.62,0.09333333333333334,0.022083333333333344,1.5866666666666667,"{14: 0.3333333333333333, 13: 0.20833333333333334, 8: 0.16666666666666666, 9: 0.08333333333333333, 11: 0.08333333333333333, 7: 0.08333333333333333, 1: 0.041666666666666664}"
FS,86.49996432393864,1298.2822436584495,-0.7399714591509097,0.260353193007492,-0.1659257937923653,1.7090617195861577,"{14: 0.2632893328576525, 13: 0.24866214769889405, 11: 0.10024973242953977, 8: 0.09561184445237246, 7: 0.08276846236175527, 4: 0.05565465572600785, 9: 0.04388155547627542, 5: 0.03567606136282554, 1: 0.01962183374955405, 6: 0.01890831252229754, 12: 0.016054227613271493, 2: 0.011416339636104174, 3: 0.008205494113449875}"
KC,82.01332973556396,2456.552474170745,0.3401079330814895,-0.7845655693470048,0.06832703723691311,1.6643443065299515,"{14: 0.29573664328116567, 13: 0.22396114409066378, 8: 0.09228278467350243, 9: 0.05936319481921209, 5: 0.05450620615218565, 7: 0.05450620615218565, 11: 0.048569886670264434, 4: 0.04371289800323799, 12: 0.03669724770642202, 6: 0.032379924446842956, 1: 0.02050728548300054, 2: 0.019427954668105773, 3: 0.01834862385321101}"
KN,77.43241758241759,249.21428571428572,-0.4865934065934066,-0.270989010989011,-0.15060439560439562,2.01521978021978,"{14: 0.26373626373626374, 13: 0.15934065934065933, 11: 0.13736263736263737, 8: 0.09340659340659341, 5: 0.07692307692307693, 4: 0.06593406593406594, 7: 0.04945054945054945, 9: 0.04945054945054945, 6: 0.04395604395604396, 1: 0.02197802197802198, 2: 0.016483516483516484, 12: 0.016483516483516484, 3: 0.005494505494505495}"
PO,92.39999999999999,2310.4285714285716,-0.8357142857142856,1.2414285714285713,-0.86,3.597142857142857,"{12: 0.42857142857142855, 11: 0.42857142857142855, 13: 0.14285714285714285}"
SC,80.99491525423728,2152.9661016949153,-0.7225423728813559,-0.24627118644067794,-0.2940677966101695,2.0079661016949153,"{14: 0.2711864406779661, 13: 0.1694915254237288, 7: 0.15254237288135594, 11: 0.13559322033898305, 4: 0.06779661016949153, 6: 0.05084745762711865, 1: 0.03389830508474576, 9: 0.03389830508474576, 8: 0.03389830508474576, 2: 0.01694915254237288, 3: 0.01694915254237288, 5: 0.01694915254237288}"
SI,93.53248760915743,2144.0289716840534,-0.5300253717252774,0.6067931319329715,-0.0938635827236252,2.3636045551097475,"{13: 0.13022185508614587, 14: 0.12361340571158838, 11: 0.11293367949020533, 5: 0.08939107859334434, 4: 0.08396270946424357, 8: 0.07912438045787114, 12: 0.06991975454330894, 7: 0.06873967429785226, 6: 0.06319329714420581, 9: 0.05628982770828416, 1: 0.04454802926599009, 2: 0.042600896860986545, 3: 0.03546141137597356}"
SL,85.7434179743224,2448.055119013479,0.24259229671897292,0.126679029957204,0.24043823109843082,1.8929786019971468,"{14: 0.3148644793152639, 13: 0.13751783166904422, 9: 0.08154065620542082, 8: 0.07075606276747504, 5: 0.06847360912981455, 6: 0.061169757489301, 4: 0.04867332382310984, 7: 0.04815977175463623, 11: 0.04701854493580599, 12: 0.04399429386590585, 2: 0.033894436519258206, 1: 0.022139800285306703, 3: 0.021797432239657633}"
ST,81.86822609208973,2583.009508245432,0.7016676505312869,0.12211776859504132,0.3313592089728453,2.0283736717827625,"{14: 0.33146399055489967, 13: 0.10876623376623376, 9: 0.07910271546635184, 5: 0.07275678866587958, 11: 0.0628689492325856, 6: 0.060950413223140494, 8: 0.05991735537190083, 12: 0.05932703659976387, 4: 0.05121015348288076, 7: 0.04073199527744982, 1: 0.026711924439197166, 2: 0.023612750885478158, 3: 0.02257969303423849}"
SV,81.18676470588234,2412.046568627451,0.30808823529411766,-0.4453186274509804,0.33335784313725486,1.9540686274509804,"{14: 0.34558823529411764, 13: 0.14215686274509803, 12: 0.09068627450980392, 11: 0.0661764705882353, 9: 0.0661764705882353, 6: 0.061274509803921566, 8: 0.056372549019607844, 4: 0.041666666666666664, 5: 0.041666666666666664, 7: 0.0392156862745098, 2: 0.0196078431372549, 3: 0.0196078431372549, 1: 0.00980392156862745}"
CH,85.4043599257885,1797.960668467252,-0.3245817169843144,0.4547495361781076,-0.033575645134086694,1.8181017034913138,"{13.0: 0.24827120931017035, 14.0: 0.2480182155506831, 8.0: 0.08525889694720863, 7.0: 0.06982627761848541, 9.0: 0.06577837746668916, 11.0: 0.06485073368190251, 12.0: 0.04612919547984483, 4.0: 0.04604486422668241, 5.0: 0.04503288918873335, 6.0: 0.03702142013830326, 1.0: 0.01644459436667229, 2.0: 0.01475796930342385, 3.0: 0.012565356721200877}"
CS,69.55000000000001,2258.5,0.54,-1.05,-0.07500000000000001,2.2399999999999998,"{8.0: 0.5, 5.0: 0.5}"
CU,79.61852791878174,2559.8929765886287,0.37113144536468073,-0.7601616350520972,0.042930804167779855,1.8329054234571198,"{14.0: 0.26582954849051565, 13.0: 0.1807373764360139, 8.0: 0.08549292011755276, 5.0: 0.06745925728025648, 11.0: 0.0650547689019503, 9.0: 0.06478760352658296, 7.0: 0.06011220945765429, 4.0: 0.05289874432273577, 6.0: 0.048223350253807105, 12.0: 0.03994122361741918, 1.0: 0.026449372161367887, 2.0: 0.02564787603526583, 3.0: 0.017365749398877906}"
