game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws,group,balls,strikes,count
631576,2020-09-18,6,Bot,676979,571718,FF,99.7,2431.0,2.41,53.56,6.14,0.52,1.1,0.99,4.2,12.0,,ball,,,,101.2,148.0,L,L,18569,2,1,2-1
631576,2020-09-18,6,Bot,676979,571718,FF,99.4,2543.0,2.25,53.51,6.12,0.45,1.4,-0.47,2.11,7.0,,foul,,,,100.7,151.0,L,L,18569,2,2,2-2
631576,2020-09-18,6,Bot,676979,571718,ST,86.0,2247.0,2.43,53.64,5.87,-1.29,-0.07,-1.54,0.44,13.0,,ball,,,,86.2,299.0,L,L,18569,3,2,3-2
631576,2020-09-18,6,Bot,676979,571718,FF,100.5,2422.0,2.34,53.42,6.07,0.66,1.59,-0.16,2.29,5.0,strikeout,called_strike,,,,101.3,153.0,L,L,18569,3,3,3-3
631576,2020-09-18,7,Top,622088,663611,SL,83.8,2943.0,-2.5,54.13,5.63,0.81,-0.63,0.66,1.95,6.0,,called_strike,,,,84.2,72.0,R,R,18570,0,1,0-1
631576,2020-09-18,7,Top,622088,663611,SL,84.6,2852.0,-2.5,54.04,5.62,0.81,-0.03,2.24,1.58,14.0,,ball,,,,85.0,61.0,R,R,18570,1,1,1-1
631576,2020-09-18,7,Top,622088,663611,FF,94.2,2767.0,-2.38,53.96,5.81,-0.88,1.3,0.17,3.48,12.0,,foul_tip,,,,94.8,222.0,R,R,18570,1,1,1-1
631576,2020-09-18,7,Top,622088,663611,FF,96.9,2752.0,-2.05,54.05,5.99,-0.92,1.53,0.82,1.15,14.0,,ball,,,,96.9,224.0,R,R,18570,2,1,2-1
631576,2020-09-18,7,Top,622088,663611,SL,85.0,2815.0,-2.3,53.94,5.69,0.57,-0.36,2.09,0.88,14.0,,ball,,,,85.2,62.0,R,R,18570,3,1,3-1
631576,2020-09-18,7,Top,622088,663611,SL,83.7,2852.0,-2.59,53.82,5.59,0.75,0.22,0.17,2.66,2.0,,foul,64.9,52.0,170.0,84.3,87.0,R,R,18570,3,2,3-2
631576,2020-09-18,7,Top,622088,663611,SL,83.6,2859.0,-2.41,53.93,5.63,0.77,-0.26,0.02,2.28,5.0,field_out,hit_into_play,82.5,-12.0,10.0,84.4,81.0,R,R,18570,3,2,3-2
631576,2020-09-18,7,Top,622088,570560,CU,79.8,3164.0,-2.47,54.14,5.8,1.27,-1.09,0.87,-0.81,14.0,,ball,,,,79.0,55.0,L,R,18571,1,0,1-0
631576,2020-09-18,7,Top,622088,570560,CU,79.1,3013.0,-2.51,54.2,5.86,1.53,-0.78,-0.97,3.08,11.0,,called_strike,,,,78.6,61.0,L,R,18571,1,1,1-1
631576,2020-09-18,7,Top,622088,570560,FF,96.0,2689.0,-2.4,54.12,5.86,-0.99,1.27,0.26,3.11,2.0,,foul,73.9,27.0,216.0,96.2,229.0,L,R,18571,1,2,1-2
631576,2020-09-18,7,Top,622088,570560,SL,84.2,2740.0,-2.38,54.08,5.64,0.63,0.09,-0.24,2.34,5.0,,foul,,,,84.6,97.0,L,R,18571,1,2,1-2
631576,2020-09-18,7,Top,622088,570560,FF,96.8,2604.0,-2.34,54.02,5.95,-1.12,1.07,-0.26,4.01,11.0,,ball,,,,97.2,222.0,L,R,18571,2,2,2-2
631576,2020-09-18,7,Top,622088,570560,SL,82.2,2488.0,-2.39,54.02,5.67,0.31,0.29,0.14,2.07,5.0,,foul,71.3,77.0,115.0,82.7,84.0,L,R,18571,2,2,2-2
631576,2020-09-18,7,Top,622088,570560,CU,80.1,3120.0,-2.37,54.11,5.87,1.36,-0.95,0.18,1.17,14.0,,foul,27.3,29.0,0.0,79.5,50.0,L,R,18571,2,2,2-2
631576,2020-09-18,7,Top,622088,570560,CU,81.2,2962.0,-2.42,53.96,5.78,1.3,-0.69,-0.29,1.53,7.0,field_out,hit_into_play,95.8,-27.0,3.0,80.9,46.0,L,R,18571,2,2,2-2
631576,2020-09-18,7,Top,622088,608577,CU,78.6,2836.0,-2.58,54.02,5.83,1.32,-0.82,0.02,1.53,8.0,,called_strike,,,,78.5,59.0,L,R,18572,0,1,0-1
631576,2020-09-18,7,Top,622088,608577,FF,95.4,2700.0,-2.4,54.21,5.91,-1.01,1.18,0.01,3.76,12.0,,foul,76.2,80.0,111.0,95.3,221.0,L,R,18572,0,2,0-2
631576,2020-09-18,7,Top,622088,608577,CU,81.2,2903.0,-2.31,54.18,5.92,1.33,-0.66,0.62,1.5,9.0,,foul,,,,80.6,52.0,L,R,18572,0,2,0-2
631576,2020-09-18,7,Top,622088,608577,FF,96.2,2774.0,-2.45,54.15,5.84,-1.19,1.06,-0.94,3.1,11.0,,foul,85.4,29.0,274.0,96.0,218.0,L,R,18572,0,2,0-2
631576,2020-09-18,7,Top,622088,608577,SL,83.0,2727.0,-2.7,54.09,5.68,0.77,0.1,-0.55,3.64,11.0,,ball,,,,83.2,82.0,L,R,18572,1,2,1-2
631576,2020-09-18,7,Top,622088,608577,SL,84.2,2791.0,-2.63,54.05,5.61,0.57,0.23,0.2,2.43,5.0,field_out,hit_into_play,91.7,56.0,205.0,84.3,85.0,L,R,18572,1,2,1-2
631576,2020-09-18,7,Bot,518553,519058,SI,89.2,2245.0,-3.65,52.82,4.1,-1.74,0.46,-0.82,2.02,7.0,field_out,hit_into_play,90.3,31.0,333.0,91.1,244.0,L,R,18573,0,0,0-0
631576,2020-09-18,7,Bot,518553,553993,SL,76.4,2252.0,-3.56,52.9,4.09,0.86,-0.12,-1.17,1.54,13.0,,ball,,,,78.6,85.0,R,R,18574,1,0,1-0
631576,2020-09-18,7,Bot,518553,553993,SL,77.2,2354.0,-3.51,53.01,4.1,1.03,-0.16,-0.1,3.26,2.0,,called_strike,,,,79.1,76.0,R,R,18574,1,1,1-1
631576,2020-09-18,7,Bot,518553,553993,SI,87.7,2180.0,-3.63,53.0,4.01,-1.42,0.24,-2.42,2.38,13.0,,ball,,,,90.0,251.0,R,R,18574,2,1,2-1
631576,2020-09-18,7,Bot,518553,553993,SI,89.1,2288.0,-3.4,52.92,4.11,-1.55,0.35,-0.94,2.23,13.0,,foul,58.9,-47.0,2.0,91.5,241.0,R,R,18574,2,2,2-2
631576,2020-09-18,7,Bot,518553,553993,SL,78.1,2254.0,-3.66,52.99,4.0,0.67,-0.15,0.67,0.86,14.0,strikeout,swinging_strike,,,,79.3,67.0,R,R,18574,2,3,2-3
631576,2020-09-18,7,Bot,518553,458015,SL,77.9,2281.0,-3.66,53.02,4.01,0.77,-0.15,0.19,1.9,8.0,,called_strike,,,,79.3,69.0,L,R,18575,0,1,0-1
631576,2020-09-18,7,Bot,518553,458015,SI,88.7,2364.0,-3.59,53.07,4.07,-1.11,0.91,-0.9,4.78,11.0,,ball,,,,90.7,244.0,L,R,18575,1,1,1-1
631576,2020-09-18,7,Bot,518553,458015,SL,76.8,2303.0,-3.56,53.05,3.98,0.99,-0.04,0.09,0.54,14.0,,blocked_ball,,,,78.1,77.0,L,R,18575,2,1,2-1
631576,2020-09-18,7,Bot,518553,458015,SL,78.8,2314.0,-3.53,52.88,4.01,0.84,-0.09,-0.26,2.3,5.0,,called_strike,,,,81.0,86.0,L,R,18575,2,2,2-2
631576,2020-09-18,7,Bot,518553,458015,CH,82.3,1865.0,-3.47,52.72,4.03,-1.82,0.31,-0.78,2.54,4.0,double,hit_into_play,94.6,27.0,369.0,84.5,267.0,L,R,18575,2,2,2-2
631576,2020-09-18,7,Bot,518553,592206,SL,76.6,2218.0,-3.54,52.93,4.04,1.16,0.01,1.7,1.95,14.0,,ball,,,,77.6,68.0,R,R,18576,1,0,1-0
631576,2020-09-18,7,Bot,518553,592206,SL,76.1,2207.0,-3.51,52.91,3.98,1.21,0.09,1.08,2.63,14.0,,ball,,,,77.0,77.0,R,R,18576,2,0,2-0
631576,2020-09-18,7,Bot,518553,592206,SI,88.8,2327.0,-3.56,52.84,4.05,-1.7,0.36,-0.6,1.46,13.0,,called_strike,,,,90.6,251.0,R,R,18576,2,1,2-1
631576,2020-09-18,7,Bot,518553,592206,SL,76.8,2193.0,-3.43,53.01,4.05,0.98,0.03,0.05,2.3,8.0,field_out,hit_into_play,99.3,25.0,368.0,78.2,74.0,R,R,18576,2,1,2-1
631576,2020-09-18,7,Bot,518553,673451,SL,75.9,2330.0,-3.56,52.95,4.05,1.16,-0.02,1.25,1.61,14.0,,ball,,,,77.0,74.0,L,R,18577,1,0,1-0
631576,2020-09-18,7,Bot,518553,673451,SL,76.2,2380.0,-3.7,53.13,3.95,1.32,-0.17,1.03,1.72,14.0,,ball,,,,77.0,72.0,L,R,18577,2,0,2-0
631576,2020-09-18,7,Bot,518553,673451,SI,89.2,2360.0,-3.65,52.86,4.11,-1.73,0.55,-1.26,2.29,13.0,,ball,,,,91.2,246.0,L,R,18577,3,0,3-0
631576,2020-09-18,7,Bot,518553,673451,SI,88.4,2301.0,-3.64,52.77,3.92,-1.79,0.4,-0.21,2.05,8.0,,called_strike,,,,90.4,249.0,L,R,18577,3,1,3-1
631576,2020-09-18,7,Bot,518553,673451,SI,89.3,2402.0,-3.51,52.4,4.04,-1.85,0.55,0.92,2.02,14.0,walk,ball,,,,91.8,248.0,L,R,18577,4,1,4-1
631576,2020-09-18,8,Top,622088,650391,FF,96.4,2662.0,-2.19,54.15,5.96,-0.64,1.29,0.22,3.52,2.0,,foul,78.4,45.0,265.0,96.3,220.0,R,R,18578,0,1,0-1
631576,2020-09-18,8,Top,622088,650391,FF,95.8,2752.0,-2.12,54.0,5.88,-0.79,1.02,2.13,1.26,14.0,,ball,,,,95.6,225.0,R,R,18578,1,1,1-1
631576,2020-09-18,8,Top,622088,650391,SL,82.5,2800.0,-2.52,54.03,5.64,0.72,-0.04,1.15,1.93,14.0,,foul,48.4,52.0,111.0,82.7,71.0,R,R,18578,1,2,1-2
631576,2020-09-18,8,Top,622088,650391,CU,80.6,3188.0,-2.13,54.1,5.85,1.51,-0.97,0.33,1.68,9.0,field_out,hit_into_play,61.0,-3.0,21.0,80.0,59.0,R,R,18578,1,2,1-2
631576,2020-09-18,8,Top,622088,547989,FF,94.7,2637.0,-2.12,54.12,5.88,-0.78,0.81,0.52,2.94,6.0,,called_strike,,,,95.2,217.0,R,R,18579,0,1,0-1
631576,2020-09-18,8,Top,622088,547989,SL,81.9,2761.0,-2.37,54.16,5.7,0.85,-0.13,-0.11,2.92,5.0,,called_strike,,,,82.2,69.0,R,R,18579,0,2,0-2
631576,2020-09-18,8,Top,622088,547989,SL,85.6,2956.0,-2.44,53.93,5.63,0.94,-0.28,0.13,1.89,8.0,field_out,hit_into_play,103.5,0.0,44.0,86.2,73.0,R,R,18579,0,2,0-2
631576,2020-09-18,8,Top,622088,518735,CU,78.6,3134.0,-2.46,54.19,5.9,1.32,-0.96,0.05,1.8,8.0,,called_strike,,,,78.0,50.0,L,R,18580,0,1,0-1
631576,2020-09-18,8,Top,622088,518735,CH,87.0,1904.0,-2.64,54.13,5.59,-1.68,0.22,-0.94,0.4,13.0,,swinging_strike,,,,87.4,253.0,L,R,18580,0,2,0-2
631576,2020-09-18,8,Top,622088,518735,CH,86.6,1973.0,-2.51,54.09,5.55,-1.57,0.39,-1.66,1.54,13.0,,ball,,,,87.0,254.0,L,R,18580,1,2,1-2
631576,2020-09-18,8,Top,622088,518735,FF,95.5,2634.0,-2.32,54.22,5.97,-0.76,1.31,0.35,3.96,12.0,,ball,,,,95.3,228.0,L,R,18580,2,2,2-2
631576,2020-09-18,8,Top,622088,518735,SL,83.3,2698.0,-2.62,54.04,5.64,0.64,0.03,-0.77,3.27,11.0,,ball,,,,83.5,74.0,L,R,18580,3,2,3-2
631576,2020-09-18,8,Top,622088,518735,SL,82.7,2716.0,-2.55,54.11,5.76,0.78,0.27,0.03,2.85,2.0,strikeout,swinging_strike,,,,82.3,76.0,L,R,18580,3,3,3-3
631576,2020-09-18,8,Bot,614179,676480,FF,96.2,2428.0,-1.32,54.15,6.18,-0.67,1.67,1.02,0.75,14.0,,ball,,,,95.5,206.0,R,R,18581,1,0,1-0
631576,2020-09-18,8,Bot,614179,676480,FF,97.0,2372.0,-1.33,54.26,6.27,-0.63,1.53,0.34,1.51,14.0,,ball,,,,96.7,205.0,R,R,18581,2,0,2-0
631576,2020-09-18,8,Bot,614179,676480,FF,95.9,2287.0,-1.47,54.18,6.15,-0.47,1.68,-0.06,1.5,13.0,,foul,75.8,39.0,224.0,95.6,209.0,R,R,18581,2,1,2-1
631576,2020-09-18,8,Bot,614179,676480,SL,89.5,2202.0,-1.63,54.28,6.1,0.25,0.62,1.15,2.06,14.0,,swinging_strike,,,,89.7,164.0,R,R,18581,2,2,2-2
631576,2020-09-18,8,Bot,614179,676480,CU,83.0,2416.0,-1.39,54.35,6.12,0.27,-0.96,0.72,0.81,14.0,,ball,,,,82.8,37.0,R,R,18581,3,2,3-2
631576,2020-09-18,8,Bot,614179,676480,SL,89.2,2262.0,-1.49,54.22,6.15,0.49,0.62,1.02,1.66,14.0,strikeout,swinging_strike,,,,89.1,160.0,R,R,18581,3,3,3-3
631576,2020-09-18,8,Bot,614179,571718,FF,96.1,2318.0,-1.44,54.36,6.23,-0.4,1.49,0.21,3.16,2.0,,swinging_strike,,,,96.4,208.0,L,R,18582,0,1,0-1
631576,2020-09-18,8,Bot,614179,571718,FF,96.5,2297.0,-1.48,54.22,6.22,-0.7,1.57,0.21,2.97,2.0,,foul,82.9,74.0,138.0,96.9,202.0,L,R,18582,0,2,0-2
631576,2020-09-18,8,Bot,614179,571718,CH,88.7,1946.0,-1.5,54.28,6.08,-1.38,0.96,-1.84,2.92,11.0,,ball,,,,89.1,217.0,L,R,18582,1,2,1-2
631576,2020-09-18,8,Bot,614179,571718,FF,97.6,2300.0,-1.5,54.36,6.28,-0.64,1.5,-0.28,2.69,4.0,,foul,78.2,45.0,228.0,97.6,208.0,L,R,18582,1,2,1-2
631576,2020-09-18,8,Bot,614179,571718,CU,84.5,2515.0,-1.56,54.3,6.07,0.43,-0.73,0.84,1.89,14.0,strikeout,swinging_strike,,,,84.6,51.0,L,R,18582,1,3,1-3
631576,2020-09-18,8,Bot,614179,608385,FF,95.2,2359.0,-1.46,54.32,6.2,-0.48,1.73,-0.59,2.4,4.0,,called_strike,,,,94.9,206.0,L,R,18583,0,1,0-1
631576,2020-09-18,8,Bot,614179,608385,SL,87.8,2314.0,-1.64,54.33,6.11,0.36,0.76,0.58,3.44,3.0,,foul,74.9,74.0,128.0,88.0,149.0,L,R,18583,0,2,0-2
631576,2020-09-18,8,Bot,614179,608385,CU,85.7,2453.0,-1.55,54.37,6.07,0.39,-0.49,0.39,0.97,14.0,,ball,,,,85.8,65.0,L,R,18583,1,2,1-2
631576,2020-09-18,8,Bot,614179,608385,SL,88.2,2328.0,-1.56,54.26,6.13,0.4,0.49,0.93,2.74,12.0,field_out,hit_into_play,86.3,44.0,276.0,88.6,122.0,L,R,18583,1,2,1-2
631576,2020-09-18,9,Top,607219,673357,SI,95.4,1999.0,-2.99,54.43,6.15,-1.72,0.63,0.22,2.41,5.0,field_out,hit_into_play,104.2,14.0,297.0,94.8,236.0,R,R,18584,0,0,0-0
631576,2020-09-18,9,Top,607219,660162,SI,95.7,2027.0,-2.46,54.47,6.14,-1.45,0.69,0.18,2.94,2.0,,called_strike,,,,95.5,235.0,L,R,18585,0,1,0-1
631576,2020-09-18,9,Top,607219,660162,SL,87.6,2552.0,-2.5,54.45,6.17,-0.23,0.25,0.58,0.93,14.0,,ball,,,,87.6,115.0,L,R,18585,1,1,1-1
631576,2020-09-18,9,Top,607219,660162,SI,95.8,2126.0,-2.48,54.41,6.2,-1.83,0.52,0.63,3.03,3.0,,ball,,,,95.1,235.0,L,R,18585,2,1,2-1
631576,2020-09-18,9,Top,607219,660162,SI,95.9,2189.0,-2.2,54.39,6.3,-1.73,0.58,0.4,2.21,6.0,field_out,hit_into_play,95.9,-8.0,15.0,95.4,226.0,L,R,18585,2,1,2-1
631576,2020-09-18,9,Top,607219,429665,SI,95.1,2128.0,-2.91,54.52,6.28,-1.69,0.55,0.71,2.97,3.0,,called_strike,,,,94.6,235.0,R,R,18586,0,1,0-1
631576,2020-09-18,9,Top,607219,429665,SI,94.6,2045.0,-3.04,54.58,6.16,-1.64,0.49,0.26,2.84,2.0,,foul,72.9,56.0,188.0,94.2,238.0,R,R,18586,0,2,0-2
631576,2020-09-18,9,Top,607219,429665,SL,86.9,2478.0,-3.21,54.48,5.97,-0.05,0.19,0.51,2.53,6.0,field_out,hit_into_play,105.3,16.0,326.0,86.8,70.0,R,R,18586,0,2,0-2
631627,2020-09-18,1,Top,527048,519317,CU,79.8,2741.0,1.31,54.43,5.57,-0.43,-0.52,-1.98,0.06,13.0,,ball,,,,79.3,321.0,R,L,18587,1,0,1-0
631627,2020-09-18,1,Top,527048,519317,FF,93.4,2031.0,1.12,54.62,5.53,1.13,1.11,-0.72,2.95,4.0,,called_strike,,,,92.7,134.0,R,L,18587,1,1,1-1
631627,2020-09-18,1,Top,527048,519317,SI,93.2,2036.0,1.29,54.5,5.49,1.58,0.85,-0.76,0.09,13.0,,ball,,,,92.5,132.0,R,L,18587,2,1,2-1
631627,2020-09-18,1,Top,527048,519317,FC,90.3,2187.0,1.32,54.72,5.52,-0.02,1.04,-1.39,2.53,13.0,,swinging_strike,,,,89.7,150.0,R,L,18587,2,2,2-2
631627,2020-09-18,1,Top,527048,519317,FF,94.8,2090.0,1.01,54.54,5.56,0.9,1.25,-1.25,3.58,11.0,,ball,,,,94.3,134.0,R,L,18587,3,2,3-2
631627,2020-09-18,1,Top,527048,519317,FC,91.1,2201.0,1.36,54.68,5.51,0.0,0.97,-0.22,2.04,8.0,strikeout,called_strike,,,,90.6,152.0,R,L,18587,3,3,3-3
631627,2020-09-18,1,Top,527048,592450,CH,84.6,1568.0,1.36,54.46,5.63,1.33,0.55,0.8,1.87,9.0,,swinging_strike,,,,84.3,126.0,R,L,18588,0,1,0-1
631627,2020-09-18,1,Top,527048,592450,FC,91.1,2199.0,1.3,54.62,5.5,0.14,1.17,-0.64,3.84,1.0,,ball,,,,90.6,151.0,R,L,18588,1,1,1-1
631627,2020-09-18,1,Top,527048,592450,CH,84.4,1699.0,1.33,54.68,5.65,1.19,0.69,0.42,1.7,14.0,,called_strike,,,,83.6,128.0,R,L,18588,1,2,1-2
631627,2020-09-18,1,Top,527048,592450,FF,94.0,2023.0,1.07,54.54,5.57,0.96,1.28,-0.7,2.78,4.0,strikeout,called_strike,,,,93.4,137.0,R,L,18588,1,3,1-3
631627,2020-09-18,1,Top,527048,518934,SI,91.9,1785.0,1.3,54.72,5.71,1.37,1.02,0.53,3.17,3.0,,called_strike,,,,91.2,128.0,R,L,18589,0,1,0-1
631627,2020-09-18,1,Top,527048,518934,FF,91.0,2094.0,1.4,54.81,5.57,0.71,1.13,-0.24,2.74,5.0,,foul,83.8,50.0,254.0,90.5,141.0,R,L,18589,0,2,0-2
631627,2020-09-18,1,Top,527048,518934,FF,94.1,2035.0,1.11,54.78,5.71,1.02,1.13,-0.56,3.51,11.0,,ball,,,,93.6,133.0,R,L,18589,1,2,1-2
631627,2020-09-18,1,Top,527048,518934,FF,93.6,1982.0,1.09,54.68,5.58,0.92,1.08,-1.03,2.17,13.0,,ball,,,,93.0,133.0,R,L,18589,2,2,2-2
631627,2020-09-18,1,Top,527048,518934,FC,90.6,2161.0,1.41,54.72,5.45,0.18,1.03,0.85,2.5,14.0,,ball,,,,90.2,153.0,R,L,18589,3,2,3-2
631627,2020-09-18,1,Top,527048,518934,FF,93.7,1999.0,1.2,54.63,5.58,0.95,1.26,-0.67,2.61,4.0,field_out,hit_into_play,99.4,-12.0,11.0,93.1,132.0,R,L,18589,3,2,3-2
631627,2020-09-18,1,Bot,656756,543877,CU,77.8,2208.0,2.14,54.37,6.98,0.21,-0.43,0.45,1.05,14.0,,ball,,,,77.2,323.0,R,L,18590,1,0,1-0
631627,2020-09-18,1,Bot,656756,543877,SI,91.9,2205.0,2.05,54.22,7.01,1.36,1.21,0.41,2.51,6.0,,foul,,,,91.4,149.0,R,L,18590,1,1,1-1
631627,2020-09-18,1,Bot,656756,543877,CH,82.7,1742.0,1.94,54.23,6.96,0.89,1.5,-0.19,2.22,5.0,,foul,42.0,-30.0,4.0,82.3,140.0,R,L,18590,1,2,1-2
631627,2020-09-18,1,Bot,656756,543877,CU,78.8,2253.0,2.0,54.12,6.89,0.01,-0.32,-0.07,0.29,13.0,,foul,31.2,31.0,0.0,78.7,340.0,R,L,18590,1,2,1-2
631627,2020-09-18,1,Bot,656756,543877,SI,92.1,2213.0,1.84,54.26,7.07,1.38,1.08,0.33,1.24,14.0,,ball,,,,91.4,149.0,R,L,18590,2,2,2-2
631627,2020-09-18,1,Bot,656756,543877,CH,82.6,1685.0,1.95,54.14,6.9,0.67,1.37,0.04,2.19,5.0,,foul,68.3,70.0,132.0,82.3,137.0,R,L,18590,2,2,2-2
631627,2020-09-18,1,Bot,656756,543877,SI,92.9,2198.0,2.1,54.32,7.04,1.45,1.01,1.36,2.73,12.0,,foul,68.0,38.0,177.0,92.4,146.0,R,L,18590,2,2,2-2
631627,2020-09-18,1,Bot,656756,543877,CU,80.4,2285.0,2.05,54.15,6.98,-0.24,-0.11,0.16,2.69,2.0,,foul,,,,80.5,322.0,R,L,18590,2,2,2-2
631627,2020-09-18,1,Bot,656756,543877,CU,80.5,2375.0,2.01,54.35,7.0,0.03,-0.39,-0.79,0.64,13.0,strikeout,swinging_strike_blocked,,,,79.8,324.0,R,L,18590,2,2,2-2
631627,2020-09-18,1,Bot,656756,502110,SI,92.3,2339.0,1.97,54.13,7.04,1.48,1.06,-0.07,2.15,8.0,,called_strike,,,,92.0,149.0,R,L,18591,0,1,0-1
631627,2020-09-18,1,Bot,656756,502110,CH,82.8,1743.0,2.03,54.19,6.9,1.1,1.19,0.67,1.82,9.0,,swinging_strike,,,,82.6,137.0,R,L,18591,0,2,0-2
631627,2020-09-18,1,Bot,656756,502110,CH,82.3,1734.0,1.92,54.11,6.89,1.09,1.23,0.46,0.94,14.0,strikeout,swinging_strike,,,,82.1,141.0,R,L,18591,0,3,0-3
631627,2020-09-18,1,Bot,656756,593428,SI,92.1,2308.0,2.0,54.16,7.04,1.25,1.22,-0.63,1.26,13.0,,ball,,,,91.7,151.0,R,L,18592,1,0,1-0
631627,2020-09-18,1,Bot,656756,593428,CH,82.9,1679.0,2.08,54.03,6.94,0.56,1.22,-0.54,1.97,7.0,,called_strike,,,,83.0,139.0,R,L,18592,1,1,1-1
631627,2020-09-18,1,Bot,656756,593428,CH,83.0,1723.0,2.0,54.15,6.89,0.63,1.4,-0.24,1.89,8.0,single,hit_into_play,81.2,9.0,108.0,82.8,134.0,R,L,18592,1,1,1-1
631627,2020-09-18,1,Bot,656756,646240,CU,80.1,2324.0,1.82,54.37,7.03,-0.03,-0.57,0.75,2.33,6.0,,ball,,,,79.7,328.0,L,L,18593,1,0,1-0
631627,2020-09-18,1,Bot,656756,646240,FC,92.1,2417.0,1.89,54.25,7.03,0.12,1.43,-0.56,2.78,1.0,,swinging_strike,,,,91.8,153.0,L,L,18593,1,1,1-1
631627,2020-09-18,1,Bot,656756,646240,SI,92.6,2952.0,1.91,54.26,7.08,1.19,1.22,0.44,3.9,12.0,,swinging_strike,,,,92.2,103.0,L,L,18593,1,2,1-2
631627,2020-09-18,1,Bot,656756,646240,FC,92.0,2359.0,1.82,54.38,7.09,0.17,1.42,-0.3,3.77,11.0,,foul,73.2,37.0,243.0,91.5,156.0,L,L,18593,1,2,1-2
631627,2020-09-18,1,Bot,656756,646240,CU,81.9,2358.0,1.77,54.2,6.94,-0.21,-0.14,-1.05,0.06,13.0,,ball,,,,81.8,337.0,L,L,18593,2,2,2-2
631627,2020-09-18,1,Bot,656756,646240,CU,80.8,2415.0,1.78,54.16,6.98,-0.12,-0.66,-0.79,-0.67,13.0,,ball,,,,80.8,344.0,L,L,18593,3,2,3-2
631627,2020-09-18,1,Bot,656756,646240,FC,92.2,2396.0,1.87,54.18,7.02,0.09,1.28,0.15,3.24,2.0,,foul,76.1,75.0,92.0,92.2,147.0,L,L,18593,3,2,3-2
631627,2020-09-18,1,Bot,656756,646240,SI,93.2,2261.0,1.94,54.28,7.03,1.39,0.9,0.49,1.93,9.0,field_error,hit_into_play,63.8,-68.0,1.0,92.8,159.0,L,L,18593,3,2,3-2
631627,2020-09-18,1,Bot,656756,657077,FF,91.3,2428.0,1.82,54.32,7.16,0.46,1.74,-0.19,3.92,2.0,,ball,,,,90.7,151.0,L,L,18594,1,0,1-0
631627,2020-09-18,1,Bot,656756,657077,FF,90.6,2380.0,1.93,54.01,7.06,0.49,1.55,-0.15,1.89,8.0,,called_strike,,,,90.6,147.0,L,L,18594,1,1,1-1
631627,2020-09-18,1,Bot,656756,657077,SI,91.7,2222.0,1.87,54.01,7.08,1.26,1.09,-0.33,2.09,7.0,,called_strike,,,,91.6,147.0,L,L,18594,1,2,1-2
631627,2020-09-18,1,Bot,656756,657077,CU,80.7,2313.0,1.8,54.38,6.98,-0.22,-0.21,-0.67,-0.21,13.0,,ball,,,,79.8,336.0,L,L,18594,2,2,2-2
631627,2020-09-18,1,Bot,656756,657077,SI,91.4,2208.0,1.82,54.13,7.09,1.39,1.04,0.5,2.01,9.0,strikeout,swinging_strike,,,,90.9,153.0,L,L,18594,2,3,2-3
631627,2020-09-18,2,Top,527048,570482,FC,90.5,2084.0,1.29,54.38,5.4,0.14,0.8,-0.28,2.12,7.0,grounded_into_double_play,hit_into_play,92.9,7.0,130.0,90.5,158.0,R,L,18595,0,0,0-0
631627,2020-09-18,2,Top,527048,543305,SI,92.2,1975.0,0.98,54.58,5.54,1.52,0.81,0.86,2.85,12.0,,foul,71.3,22.0,185.0,91.6,138.0,R,L,18596,0,1,0-1
631627,2020-09-18,2,Top,527048,543305,SI,93.7,1992.0,0.99,54.56,5.51,1.57,0.69,0.75,2.58,6.0,,ball,,,,92.7,139.0,R,L,18596,1,1,1-1
631627,2020-09-18,2,Top,527048,543305,SI,94.2,1965.0,0.95,54.37,5.5,1.4,0.92,-0.03,2.27,5.0,,foul,72.9,46.0,204.0,93.4,136.0,R,L,18596,1,2,1-2
631627,2020-09-18,2,Top,527048,543305,FF,94.4,2019.0,0.98,54.63,5.6,0.79,1.22,-0.01,4.13,11.0,,ball,,,,93.2,137.0,R,L,18596,2,2,2-2
631627,2020-09-18,2,Top,527048,543305,FF,93.8,1968.0,0.69,54.42,5.53,0.71,1.21,-1.09,3.75,11.0,,ball,,,,92.8,134.0,R,L,18596,3,2,3-2
631627,2020-09-18,2,Top,527048,543305,SI,93.8,1909.0,0.92,54.6,5.54,1.44,0.82,0.4,3.6,3.0,,foul,96.0,13.0,221.0,92.8,133.0,R,L,18596,3,2,3-2
631627,2020-09-18,2,Top,527048,543305,CH,85.8,1600.0,1.06,54.39,5.54,1.04,0.67,0.12,1.84,8.0,single,hit_into_play,79.2,15.0,173.0,85.6,126.0,R,L,18596,3,2,3-2
631627,2020-09-18,2,Top,527048,650402,CU,80.1,2638.0,1.19,54.74,5.63,-0.58,-0.62,-0.62,2.47,4.0,,called_strike,,,,79.4,315.0,R,L,18597,0,1,0-1
631627,2020-09-18,2,Top,527048,650402,FC,90.2,2251.0,1.46,54.66,5.4,0.31,0.93,1.25,3.46,12.0,,ball,,,,89.8,153.0,R,L,18597,1,1,1-1
